P16,,,,
Dia,Oil Rate SC  [Ruído],Water Rate SC  [Ruído],Gas Rate SC  [Ruído],Well Bottom-hole Pressure   [Ruído]
141,0,0,0,61974.7294
142,0,0,0,62280.34421
143,0,0,0,64017.24601
144,0,0,0,62141.94512
145,0,0,0,63011.63417
146,0,0,0,62736.03323
147,0,0,0,63379.41344
148,0,0,0,63026.04877
149,0,0,0,62614.78278
150,0,0,0,62301.16133
151,0,0,0,61828.83629
152,0,0,0,61710.96822
153,0,0,0,62575.30335
154,0,0,0,61931.27023
155,0,0,0,64005.81501
156,0,0,0,63388.66836
157,0,0,0,61891.43916
158,0,0,0,62543.48717
159,0,0,0,62069.57961
160,0,0,0,62693.4577
161,0,0,0,63655.92724
162,0,0,0,62331.97594
163,0,0,0,62991.05328
164,0,0,0,63069.05754
165,0,0,0,63950.53528
166,0,0,0,62644.15823
167,0,0,0,62408.99788
168,0,0,0,62155.35885
169,0,0,0,61937.07139
170,0,0,0,63255.87354
171,0,0,0,62904.14362
172,0,0,0,62886.00178
173,0,0,0,63467.34067
174,0,0,0,61949.3087
175,0,0,0,61703.47198
176,0,0,0,62748.85867
177,0,0,0,61890.83939
178,0,0,0,61941.32829
179,0,0,0,62774.65565
180,0,0,0,63237.28469
181,0,0,0,61742.2213
182,0,0,0,61693.23145
183,0,0,0,63554.34932
184,0,0,0,62038.12242
185,0,0,0,63383.08628
186,0,0,0,63453.1666
187,0,0,0,63701.20843
188,0,0,0,62414.15651
189,0,0,0,61663.9849
190,0,0,0,62444.90817
191,0,0,0,63780.26628
192,0,0,0,62326.20356
193,0,0,0,62471.53179
194,0,0,0,63147.66266
195,0,0,0,63420.13634
196,0,0,0,62800.96679
197,0,0,0,61726.93876
198,0,0,0,61870.97307
199,0,0,0,62175.95112
200,0,0,0,63134.32037
201,0,0,0,63874.46135
202,0,0,0,62256.01254
203,0,0,0,62545.29287
204,0,0,0,62251.03136
205,0,0,0,61718.0591
206,0,0,0,62906.76296
207,0,0,0,63232.09187
208,0,0,0,61566.76746
209,0,0,0,62213.59685
210,0,0,0,63596.59871
211,0,0,0,62290.73636
212,0,0,0,63440.18513
213,0,0,0,62411.78165
214,0,0,0,62056.40438
215,0,0,0,63291.95374
216,0,0,0,63084.1196
217,0,0,0,62683.54902
218,0,0,0,62556.34725
219,0,0,0,63770.95966
220,0,0,0,63349.98507
221,0,0,0,61794.50063
222,0,0,0,63241.5244
223,0,0,0,61994.67973
224,0,0,0,62312.27157
225,0,0,0,62925.18099
226,0,0,0,63619.95049
227,0,0,0,63831.82597
228,0,0,0,63252.39413
229,0,0,0,62959.81185
230,0,0,0,61685.56953
231,0,0,0,62680.05518
232,0,0,0,62016.61986
233,0,0,0,61709.64507
234,0,0,0,61889.03944
235,0,0,0,62550.94878
236,0,0,0,63870.10079
237,0,0,0,63394.4937
238,0,0,0,63439.67534
239,0,0,0,61752.31513
240,0,0,0,62111.75899
241,0,0,0,61628.9241
242,0,0,0,62765.81777
243,0,0,0,62222.99551
244,0,0,0,63375.68263
245,0,0,0,63504.50607
246,0,0,0,62328.40163
247,0,0,0,62332.55591
248,0,0,0,61603.39549
249,0,0,0,63270.86975
250,0,0,0,61579.06887
251,0,0,0,62874.61383
252,0,0,0,63276.20457
253,0,0,0,61578.09143
254,0,0,0,62629.30315
255,0,0,0,61730.05002
256,0,0,0,63368.74086
257,0,0,0,63494.04665
258,0,0,0,63899.11772
259,0,0,0,61880.13139
260,0,0,0,61996.20731
261,0,0,0,62942.70594
262,0,0,0,61696.01662
263,0,0,0,63201.88837
264,0,0,0,61589.19441
265,0,0,0,62849.88084
266,0,0,0,63271.44315
267,0,0,0,62723.97215
268,0,0,0,63916.44101
269,0,0,0,62942.59043
270,0,0,0,63176.19199
271,0,0,0,64055.64096
272,0,0,0,62301.65103
273,0,0,0,61965.26543
274,0,0,0,62162.13756
275,0,0,0,62630.76668
276,0,0,0,63494.90019
277,0,0,0,61772.80222
278,0,0,0,62787.78782
279,0,0,0,62992.68061
280,0,0,0,63892.08828
281,0,0,0,62025.53039
282,0,0,0,62938.95613
283,0,0,0,61958.58227
284,0,0,0,62505.77344
285,0,0,0,63227.92137
286,0,0,0,62168.1612
287,0,0,0,63981.86454
288,0,0,0,63137.57048
289,0,0,0,61787.96239
290,0,0,0,61691.23974
291,0,0,0,62552.85304
292,0,0,0,62361.64891
293,0,0,0,62410.24137
294,0,0,0,62851.40933
295,0,0,0,64047.15518
296,0,0,0,64087.35688
297,0,0,0,63742.07102
298,0,0,0,62551.88103
299,0,0,0,62630.97226
300,0,0,0,61796.47147
301,0,0,0,62772.37655
302,0,0,0,63084.80147
303,0,0,0,62818.52715
304,0,0,0,62025.84662
305,0,0,0,61660.54614
306,0,0,0,62054.36993
307,0,0,0,63336.84157
308,0,0,0,62435.28285
309,0,0,0,61933.22356
310,0,0,0,62530.351
311,0,0,0,63567.25823
312,0,0,0,63077.75988
313,0,0,0,62530.73501
314,0,0,0,64085.66465
315,0,0,0,61732.54895
316,0,0,0,62061.62307
317,0,0,0,61781.12158
318,0,0,0,62235.25703
319,0,0,0,63201.09532
320,0,0,0,63755.33846
321,0,0,0,62119.53541
322,0,0,0,62351.04705
323,0,0,0,63031.04158
324,0,0,0,63341.02145
325,0,0,0,62491.06212
326,0,0,0,62394.29616
327,0,0,0,64023.38987
328,0,0,0,63624.15041
329,0,0,0,62488.88401
330,0,0,0,63527.6517
331,0,0,0,64125.02171
332,0,0,0,62672.64901
333,0,0,0,63164.90783
334,0,0,0,62951.25486
335,0,0,0,61836.01377
336,0,0,0,63144.69337
337,0,0,0,63331.77868
338,0,0,0,62789.93224
339,0,0,0,63927.11917
340,0,0,0,62067.15528
341,0,0,0,64049.79597
342,0,0,0,61992.39341
343,0,0,0,63376.23539
344,0,0,0,61829.0767
345,0,0,0,62455.17981
346,0,0,0,62547.63574
347,0,0,0,62669.73352
348,0,0,0,63675.94173
349,0,0,0,62762.39148
350,0,0,0,62024.79909
351,0,0,0,62433.28551
352,0,0,0,61759.76494
353,0,0,0,62886.80108
354,0,0,0,63742.08244
355,0,0,0,62782.4066
356,0,0,0,62112.74025
357,0,0,0,62184.55987
358,0,0,0,63954.37042
359,0,0,0,62962.89505
360,0,0,0,63854.06651
361,0,0,0,63895.39659
362,0,0,0,62505.0289
363,0,0,0,63776.07369
364,0,0,0,62323.79255
365,0,0,0,62272.10391
366,0,0,0,63901.69171
367,0,0,0,63404.82928
368,0,0,0,61920.28666
369,0,0,0,63681.93976
370,0,0,0,62272.01874
371,0,0,0,63751.44277
372,0,0,0,62447.40772
373,0,0,0,63534.4888
374,0,0,0,62950.61531
375,0,0,0,62764.78387
376,0,0,0,62263.07524
377,0,0,0,63647.40592
378,0,0,0,63502.39078
379,0,0,0,62483.66436
380,0,0,0,62221.13961
381,0,0,0,61997.8073
382,0,0,0,62071.95398
383,0,0,0,63226.49913
384,0,0,0,63230.49412
385,0,0,0,64144.5511
386,0,0,0,63807.25447
387,0,0,0,63561.82871
388,0,0,0,64135.5163
389,0,0,0,63408.49518
390,0,0,0,62409.17836
391,0,0,0,61723.73401
392,0,0,0,62833.31156
393,0,0,0,61806.73568
394,0,0,0,63439.49228
395,0,0,0,62964.51619
396,0,0,0,62285.77737
397,0,0,0,63687.28454
398,0,0,0,63356.6869
399,0,0,0,63277.05718
400,0,0,0,64156.23085
401,0,0,0,63593.84729
402,0,0,0,63529.54137
403,0,0,0,61922.95167
404,0,0,0,61819.53135
405,0,0,0,63763.69916
406,0,0,0,63476.22653
407,0,0,0,63103.50137
408,0,0,0,63421.6771
409,0,0,0,62041.86667
410,0,0,0,62113.16081
411,0,0,0,63698.09667
412,0,0,0,63372.57672
413,0,0,0,63277.60889
414,0,0,0,61728.83979
415,0,0,0,63106.77434
416,0,0,0,63601.67213
417,0,0,0,62556.43852
418,0,0,0,63091.22278
419,0,0,0,61840.84083
420,0,0,0,62960.63473
421,0,0,0,63427.63992
422,0,0,0,64069.52792
423,0,0,0,62188.52865
424,0,0,0,63112.17478
425,0,0,0,61816.34286
426,0,0,0,62794.73759
427,0,0,0,62833.49557
428,0,0,0,62279.76704
429,0,0,0,63827.15015
430,0,0,0,62599.67906
431,0,0,0,63275.8867
432,0,0,0,62486.49789
433,0,0,0,63081.5292
434,0,0,0,62099.23351
435,0,0,0,62364.05425
436,0,0,0,64182.08931
437,0,0,0,63460.06228
438,0,0,0,62979.13741
439,0,0,0,61739.69561
440,0,0,0,63793.04568
441,0,0,0,62797.3174
442,0,0,0,63713.6572
443,0,0,0,63551.67191
444,0,0,0,63420.17757
445,0,0,0,63214.44215
446,0,0,0,64209.69693
447,0,0,0,63146.94572
448,0,0,0,62799.88888
449,0,0,0,64009.97717
450,0,0,0,62215.5737
451,0,0,0,63945.52011
452,0,0,0,62940.26832
453,0,0,0,62422.23376
454,0,0,0,63967.81581
455,0,0,0,62216.20212
456,0,0,0,64163.66931
457,0,0,0,63601.64211
458,0,0,0,62157.97076
459,0,0,0,61764.19116
460,0,0,0,62734.58371
461,0,0,0,62023.8404
462,0,0,0,64252.50692
463,0,0,0,63724.02558
464,0,0,0,64131.09568
465,0,0,0,63813.29729
466,0,0,0,63688.09023
467,0,0,0,63711.96045
468,0,0,0,64148.43129
469,0,0,0,64262.31653
470,0,0,0,62208.53681
471,0,0,0,62091.47158
472,0,0,0,63835.72555
473,0,0,0,62634.23894
474,0,0,0,63622.0506
475,0,0,0,64092.44709
476,0,0,0,61886.2441
477,0,0,0,63861.34177
478,0,0,0,63975.41367
479,0,0,0,62921.29157
480,0,0,0,62723.32896
481,0,0,0,63432.26362
482,0,0,0,61880.89836
483,0,0,0,63349.03303
484,0,0,0,64090.30327
485,0,0,0,63490.80371
486,0,0,0,63524.67994
487,0,0,0,63215.02612
488,0,0,0,62386.42165
489,0,0,0,63450.56071
490,0,0,0,63196.42119
491,0,0,0,62949.28098
492,0,0,0,62267.13074
493,0,0,0,63052.56611
494,0,0,0,62186.28078
495,0,0,0,63448.2249
496,0,0,0,63143.76776
497,0,0,0,64068.95291
498,0,0,0,63991.12232
499,0,0,0,61846.50866
500,0,0,0,62090.56075
501,0,0,0,63159.26933
502,0,0,0,63256.84623
503,0,0,0,63557.86446
504,0,0,0,63458.98649
505,0,0,0,62454.81658
506,0,0,0,62284.93729
507,0,0,0,62087.94264
508,0,0,0,64052.21258
509,0,0,0,62621.79535
510,0,0,0,61876.9593
511,0,0,0,63031.7192
512,0,0,0,62197.47064
513,0,0,0,62455.32315
514,0,0,0,62869.34622
515,0,0,0,63383.93306
516,0,0,0,62091.78771
517,0,0,0,62558.70207
518,0,0,0,62980.10021
519,0,0,0,62574.05942
520,0,0,0,63722.70067
521,0,0,0,61832.27604
522,0,0,0,62611.58521
523,0,0,0,64300.41527
524,0,0,0,62729.09503
525,0,0,0,61990.74818
526,0,0,0,64230.78256
527,0,0,0,62301.60212
528,0,0,0,63120.77975
529,0,0,0,63785.40536
530,0,0,0,63829.96739
531,0,0,0,62505.50206
532,0,0,0,64138.08884
533,0,0,0,62581.83146
534,0,0,0,61987.68766
535,0,0,0,64040.26341
536,0,0,0,62020.57081
537,0,0,0,62294.67085
538,0,0,0,62751.50653
539,0,0,0,64163.06379
540,0,0,0,63292.83525
541,0,0,0,62340.51558
542,0,0,0,62629.3864
543,0,0,0,62582.42547
544,0,0,0,62019.13414
545,0,0,0,61844.18231
546,0,0,0,63518.542
547,0,0,0,62099.62127
548,0,0,0,63429.21544
549,0,0,0,63515.37817
550,0,0,0,63914.80171
551,0,0,0,63754.07815
552,0,0,0,63469.44383
553,0,0,0,63395.57624
554,0,0,0,62230.67546
555,0,0,0,63492.32722
556,0,0,0,64158.71405
557,0,0,0,61880.51834
558,0,0,0,61893.19105
559,0,0,0,63686.02755
560,0,0,0,62059.9911
561,0,0,0,62032.61161
562,0,0,0,64105.27784
563,0,0,0,63620.24532
564,0,0,0,61990.50053
565,0,0,0,62831.82035
566,0,0,0,63175.52347
567,0,0,0,62465.76747
568,0,0,0,63373.53754
569,0,0,0,63845.60201
570,0,0,0,63103.57306
571,0,0,0,64089.57064
572,0,0,0,63786.31901
573,0,0,0,63733.49497
574,0,0,0,62195.12847
575,0,0,0,64226.24783
576,0,0,0,62433.75435
577,0,0,0,64020.00358
578,0,0,0,62245.37098
579,0,0,0,62355.93226
580,0,0,0,62680.1873
581,0,0,0,63074.90092
582,0,0,0,64203.41108
583,0,0,0,63671.11057
584,0,0,0,63941.75698
585,0,0,0,61828.20242
586,0,0,0,63959.70942
587,0,0,0,63010.25556
588,0,0,0,62256.9385
589,0,0,0,63634.69466
590,0,0,0,63161.05731
591,0,0,0,61934.9069
592,0,0,0,62453.80399
593,0,0,0,62059.32158
594,0,0,0,63273.12119
595,0,0,0,62885.25595
596,0,0,0,63196.53372
597,0,0,0,62081.87377
598,0,0,0,62841.70406
599,0,0,0,63832.78759
600,0,0,0,63248.23636
601,0,0,0,62884.9182
602,0,0,0,64024.61743
603,0,0,0,62972.47507
604,0,0,0,62850.18004
605,0,0,0,62863.88342
606,0,0,0,62923.55057
607,0,0,0,64070.55054
608,0,0,0,63134.13524
609,0,0,0,62966.09044
610,0,0,0,62591.89509
611,0,0,0,64252.36507
612,0,0,0,62701.58216
613,0,0,0,63391.99477
614,0,0,0,63060.76048
615,0,0,0,62789.43496
616,0,0,0,61855.8489
617,0,0,0,62567.27764
618,0,0,0,62213.23888
619,0,0,0,62579.12989
620,0,0,0,63527.88516
621,0,0,0,63513.74802
622,0,0,0,62222.37348
623,0,0,0,62500.16543
624,0,0,0,63719.20237
625,0,0,0,63723.69043
626,0,0,0,62391.5723
627,0,0,0,62805.26882
628,0,0,0,63398.15697
629,0,0,0,63945.53278
630,0,0,0,63394.71418
631,0,0,0,64071.3017
632,0,0,0,61870.07213
633,0,0,0,61892.5619
634,0,0,0,63753.81375
635,0,0,0,64203.37679
636,0,0,0,63558.13808
637,0,0,0,63759.11914
638,0,0,0,63458.01221
639,0,0,0,64294.83487
640,0,0,0,63261.39348
641,0,0,0,61891.97025
642,0,0,0,63132.22169
643,0,0,0,62605.17024
644,0,0,0,62013.50639
645,0,0,0,61968.89508
646,0,0,0,63565.60199
647,0,0,0,62598.45301
648,0,0,0,63469.28619
649,0,0,0,62612.32732
650,0,0,0,64101.52727
651,0,0,0,64210.68533
652,0,0,0,62568.55435
653,0,0,0,63218.76094
654,0,0,0,62175.50807
655,0,0,0,64288.52597
656,0,0,0,62197.8282
657,0,0,0,63492.9549
658,0,0,0,62597.62383
659,0,0,0,63124.83534
660,0,0,0,63993.41199
661,0,0,0,62337.02148
662,0,0,0,63536.87772
663,0,0,0,62659.94362
664,0,0,0,63958.8309
665,0,0,0,62481.15992
666,0,0,0,63132.26269
667,0,0,0,63367.44596
668,0,0,0,62123.64487
669,0,0,0,63270.89031
670,0,0,0,63781.91061
671,0,0,0,63056.73712
672,0,0,0,63927.68377
673,0,0,0,63139.35885
674,0,0,0,62519.3
675,0,0,0,62087.43697
676,0,0,0,62368.81225
677,0,0,0,64272.01572
678,0,0,0,62567.15462
679,0,0,0,63089.08737
680,0,0,0,61870.90437
681,0,0,0,63142.11148
682,0,0,0,64196.69643
683,0,0,0,62110.02411
684,0,0,0,62255.38786
685,0,0,0,62321.89418
686,0,0,0,62412.7375
687,0,0,0,62185.22772
688,0,0,0,63772.45455
689,0,0,0,62013.59346
690,0,0,0,62583.55995
691,0,0,0,63351.96953
692,0,0,0,62043.28092
693,0,0,0,64181.71475
694,0,0,0,63310.88137
695,0,0,0,62625.55285
696,0,0,0,63588.86007
697,0,0,0,62872.26816
698,0,0,0,63080.05957
699,0,0,0,63383.18152
700,0,0,0,63039.90813
701,0,0,0,63691.79231
702,0,0,0,62696.27074
703,0,0,0,62062.21863
704,0,0,0,63169.81893
705,0,0,0,63136.10592
706,0,0,0,62008.43254
707,0,0,0,62088.84089
708,0,0,0,63706.68418
709,0,0,0,63545.43948
710,0,0,0,63301.7958
711,0,0,0,62754.20718
712,0,0,0,62214.08469
713,0,0,0,61944.64051
714,0,0,0,62196.60734
715,0,0,0,62862.32454
716,0,0,0,63651.48547
717,0,0,0,63312.88308
718,0,0,0,63666.79761
719,0,0,0,62193.80692
720,0,0,0,63680.71666
721,0,0,0,64111.32732
722,0,0,0,63644.03758
723,0,0,0,62758.21563
724,0,0,0,62888.72657
725,0,0,0,64182.49439
726,0,0,0,64100.07979
727,0,0,0,62973.52829
728,0,0,0,61852.8269
729,0,0,0,62943.6033
730,0,0,0,62072.70742
731,0,0,0,61885.63211
732,0,0,0,63939.52023
733,0,0,0,62661.94901
734,0,0,0,62865.60169
735,0,0,0,64042.61587
736,0,0,0,63519.55343
737,0,0,0,62489.24036
738,0,0,0,62933.37619
739,0,0,0,64285.8815
740,0,0,0,64152.84924
741,0,0,0,63520.81128
742,0,0,0,62776.26799
743,0,0,0,63634.84671
744,0,0,0,64053.71673
745,0,0,0,63510.46002
746,0,0,0,62924.46657
747,0,0,0,62722.81104
748,0,0,0,63482.58053
749,0,0,0,64028.96662
750,0,0,0,62964.13578
751,0,0,0,63773.11421
752,0,0,0,64178.26355
753,0,0,0,63651.1668
754,0,0,0,62105.73619
755,0,0,0,62901.69174
756,0,0,0,62486.71679
757,0,0,0,62482.95378
758,0,0,0,63581.54217
759,0,0,0,63734.17551
760,0,0,0,64337.84087
761,0,0,0,64228.72578
762,0,0,0,63711.16929
763,0,0,0,63843.62513
764,0,0,0,63165.04437
765,0,0,0,63262.46199
766,0,0,0,63248.36706
767,0,0,0,62660.72885
768,0,0,0,61909.68325
769,0,0,0,63461.75075
770,0,0,0,64183.83552
771,0,0,0,62548.44066
772,0,0,0,62542.50715
773,0,0,0,63277.37093
774,0,0,0,61861.36602
775,0,0,0,63750.7864
776,0,0,0,63869.36373
777,0,0,0,63892.83877
778,0,0,0,63712.47595
779,0,0,0,62756.9612
780,0,0,0,64231.1599
781,0,0,0,62701.71328
782,0,0,0,63718.64243
783,0,0,0,62360.30285
784,0,0,0,61921.87787
785,0,0,0,63724.19955
786,0,0,0,61944.23789
787,0,0,0,62580.75143
788,0,0,0,62550.76784
789,0,0,0,62144.5284
790,0,0,0,63296.21036
791,0,0,0,63439.71831
792,0,0,0,63462.40422
793,0,0,0,62347.08483
794,0,0,0,64105.42165
795,0,0,0,63895.92688
796,0,0,0,62291.92062
797,0,0,0,63921.95615
798,0,0,0,64143.69553
799,0,0,0,62698.08657
800,0,0,0,62291.21973
801,0,0,0,62402.45083
802,0,0,0,62204.65373
803,0,0,0,63126.68285
804,0,0,0,63467.31511
805,0,0,0,62288.60549
806,0,0,0,62768.30676
807,0,0,0,62146.73521
808,0,0,0,62635.05965
809,0,0,0,63324.21672
810,0,0,0,61971.54347
811,0,0,0,63793.46359
812,0,0,0,64042.3706
813,0,0,0,63003.49568
814,0,0,0,63114.40331
815,0,0,0,61987.43072
816,0,0,0,63109.97542
817,0,0,0,64030.2958
818,0,0,0,62167.28962
819,0,0,0,62880.38591
820,0,0,0,62980.57947
821,0,0,0,64099.57759
822,0,0,0,63602.20123
823,0,0,0,64170.75024
824,0,0,0,63709.64346
825,0,0,0,62144.18434
826,0,0,0,61967.30814
827,0,0,0,64014.45795
828,0,0,0,63605.09071
829,0,0,0,63463.40413
830,0,0,0,62144.28217
831,0,0,0,62390.93654
832,0,0,0,63016.30559
833,0,0,0,62362.90081
834,0,0,0,63612.94732
835,0,0,0,61940.5148
836,0,0,0,62135.10617
837,0,0,0,62945.444
838,0,0,0,64001.89073
839,0,0,0,63938.96773
840,0,0,0,63296.41671
841,0,0,0,63692.91423
842,0,0,0,62761.35583
843,0,0,0,63901.11977
844,0,0,0,64294.38107
845,0,0,0,63954.38074
846,0,0,0,62199.54146
847,0,0,0,62665.26369
848,0,0,0,63295.24112
849,0,0,0,63402.41447
850,0,0,0,61861.34074
851,0,0,0,62125.76469
852,0,0,0,61862.22445
853,0,0,0,62104.38919
854,0,0,0,63674.68553
855,0,0,0,63986.07887
856,0,0,0,63964.03386
857,0,0,0,62551.16757
858,0,0,0,63657.80543
859,0,0,0,63411.58863
860,0,0,0,62529.45065
861,0,0,0,63627.15611
862,0,0,0,62753.40917
863,0,0,0,63524.13951
864,0,0,0,61885.1762
865,0,0,0,63003.66564
866,0,0,0,62488.07118
867,0,0,0,62243.54221
868,0,0,0,62033.51147
869,0,0,0,62986.66183
870,0,0,0,62884.51883
871,0,0,0,62652.46103
872,0,0,0,63200.08921
873,0,0,0,63496.52912
874,0,0,0,63650.50095
875,0,0,0,63435.53583
876,0,0,0,62028.57976
877,0,0,0,62445.30035
878,0,0,0,63362.56075
879,0,0,0,62906.17336
880,0,0,0,62525.40855
881,0,0,0,62329.15076
882,0,0,0,62715.21331
883,0,0,0,63452.04292
884,0,0,0,63038.16125
885,0,0,0,62926.60594
886,0,0,0,64029.52371
887,0,0,0,61969.92706
888,0,0,0,62558.05218
889,0,0,0,64155.34651
890,0,0,0,62999.88518
891,0,0,0,63586.23896
892,0,0,0,62769.37217
893,0,0,0,64024.67791
894,0,0,0,62721.51523
895,0,0,0,63860.92436
896,0,0,0,63716.17258
897,0,0,0,63118.07752
898,0,0,0,63081.51488
899,0,0,0,62005.90241
900,0,0,0,62313.09832
901,0,0,0,63068.31567
902,0,0,0,63125.39434
903,0,0,0,62930.5023
904,0,0,0,64187.72545
905,0,0,0,62888.4773
906,0,0,0,62286.52783
907,0,0,0,62515.78453
908,0,0,0,62565.84825
909,0,0,0,63331.45758
910,0,0,0,62762.53503
911,0,0,0,62247.44797
912,0,0,0,62819.30362
913,0,0,0,62954.99333
914,0,0,0,63973.02476
915,0,0,0,62187.86294
916,0,0,0,63490.43022
917,0,0,0,63634.35451
918,0,0,0,63999.52218
919,0,0,0,63278.12426
920,0,0,0,62318.93028
921,0,0,0,64153.1479
922,0,0,0,63988.66225
923,0,0,0,63277.50241
924,0,0,0,63692.2561
925,0,0,0,62138.25508
926,0,0,0,62663.05137
927,0,0,0,62189.69012
928,0,0,0,62681.98914
929,0,0,0,63155.34201
930,0,0,0,62153.47922
931,0,0,0,64007.94079
932,0,0,0,62834.12179
933,0,0,0,64240.94408
934,0,0,0,62204.41566
935,0,0,0,62871.28222
936,0,0,0,62502.02354
937,0,0,0,63678.28904
938,0,0,0,63965.50968
939,0,0,0,63547.66028
940,0,0,0,61843.41454
941,0,0,0,64292.2878
942,0,0,0,62945.73523
943,0,0,0,63775.15739
944,0,0,0,63120.42766
945,0,0,0,64033.86733
946,0,0,0,62434.57451
947,0,0,0,63518.50045
948,0,0,0,63434.15976
949,0,0,0,64213.67768
950,0,0,0,64258.2461
951,0,0,0,63998.17048
952,0,0,0,62998.37524
953,0,0,0,63920.27518
954,0,0,0,63128.16182
955,0,0,0,63511.17079
956,0,0,0,62851.89529
957,0,0,0,63414.48075
958,0,0,0,62009.316
959,0,0,0,63370.5384
960,0,0,0,62497.02534
961,0,0,0,62697.21655
962,0,0,0,64113.18758
963,0,0,0,63223.42463
964,0,0,0,64166.65238
965,0,0,0,62902.63972
966,0,0,0,63988.63302
967,0,0,0,64121.82872
968,0,0,0,63927.2773
969,0,0,0,64284.71651
970,0,0,0,63969.50481
971,0,0,0,63653.59784
972,0,0,0,64078.33394
973,0,0,0,63401.49764
974,0,0,0,62752.22031
975,0,0,0,64030.26763
976,0,0,0,61820.60432
977,0,0,0,63452.2685
978,0,0,0,62548.48353
979,0,0,0,62299.71817
980,0,0,0,63794.304
981,0,0,0,62521.42694
982,0,0,0,64296.31837
983,0,0,0,63766.16604
984,0,0,0,63796.3942
985,0,0,0,63965.31028
986,0,0,0,62048.1135
987,0,0,0,62553.23836
988,0,0,0,63558.52181
989,0,0,0,63600.99151
990,0,0,0,64055.98392
991,0,0,0,63195.40001
992,0,0,0,63800.32543
993,0,0,0,62981.70727
994,0,0,0,63355.5321
995,0,0,0,61959.74616
996,0,0,0,62543.57195
997,0,0,0,63415.78147
998,0,0,0,63592.39214
999,0,0,0,61784.00533
1000,0,0,0,63602.39898
1001,0,0,0,62259.13002
1002,0,0,0,62705.72608
1003,0,0,0,62243.10538
1004,0,0,0,64103.93289
1005,0,0,0,64173.96546
1006,0,0,0,62362.73134
1007,0,0,0,63102.33765
1008,0,0,0,61806.12418
1009,0,0,0,63275.99174
1010,0,0,0,63795.67077
1011,0,0,0,63243.65322
1012,0,0,0,63681.94035
1013,0,0,0,61855.69421
1014,0,0,0,62421.73865
1015,0,0,0,63243.36422
1016,0,0,0,63361.07569
1017,0,0,0,63929.19929
