P13,,,,
Dia,Oil Rate SC  [Ruído],Water Rate SC  [Ruído],Gas Rate SC  [Ruído],Well Bottom-hole Pressure   [Ruído]
216,0,0,0,61443.8931
217,0,0,0,61604.56716
218,0,0,0,62122.66439
219,0,0,0,63535.57354
220,0,0,0,61355.78066
221,0,0,0,62726.98284
222,0,0,0,62248.51718
223,0,0,0,61947.42722
224,0,0,0,61877.03023
225,0,0,0,62149.63643
226,0,0,0,63399.13547
227,0,0,0,62991.1475
228,0,0,0,61973.66698
229,0,0,0,62194.83628
230,0,0,0,62202.28478
231,0,0,0,62227.62254
232,0,0,0,62071.38243
233,0,0,0,63811.23583
234,0,0,0,62962.35243
235,0,0,0,61744.41133
236,0,0,0,62439.12604
237,0,0,0,62937.92351
238,0,0,0,63742.67158
239,0,0,0,63203.30358
240,0,0,0,61735.00998
241,0,0,0,61465.85062
242,0,0,0,61503.1019
243,0,0,0,61542.27895
244,0,0,0,63648.3845
245,0,0,0,61452.19002
246,0,0,0,62229.92393
247,0,0,0,61403.02291
248,0,0,0,63121.91218
249,0,0,0,62776.02792
250,0,0,0,63144.59978
251,0,0,0,61690.59344
252,0,0,0,62823.02716
253,0,0,0,63057.986
254,0,0,0,63315.43023
255,0,0,0,63016.7767
256,0,0,0,63696.78109
257,0,0,0,62434.76283
258,0,0,0,62215.38005
259,0,0,0,63541.72775
260,0,0,0,62671.7422
261,0,0,0,61956.7297
262,0,0,0,62330.68507
263,0,0,0,62774.53825
264,0,0,0,61683.49342
265,0,0,0,63227.44521
266,0,0,0,63015.79681
267,0,0,0,61470.31327
268,0,0,0,63269.36434
269,0,0,0,63079.0618
270,0,0,0,61697.15493
271,0,0,0,62101.94071
272,0,0,0,61926.69477
273,0,0,0,63473.38926
274,0,0,0,62192.39005
275,0,0,0,63071.91426
276,0,0,0,61791.69747
277,0,0,0,62770.04216
278,0,0,0,63512.49435
279,0,0,0,63710.35458
280,0,0,0,61958.44801
281,0,0,0,63633.92231
282,0,0,0,61591.43046
283,0,0,0,63171.0989
284,0,0,0,62620.03278
285,0,0,0,63724.46638
286,0,0,0,62451.14108
287,0,0,0,62729.44909
288,0,0,0,63516.23133
289,0,0,0,61923.47853
290,0,0,0,61316.59815
291,0,0,0,62134.61874
292,0,0,0,62621.62074
293,0,0,0,61328.30916
294,0,0,0,61603.36352
295,0,0,0,62035.45413
296,0,0,0,61751.57359
297,0,0,0,61546.17487
298,0,0,0,63155.62201
299,0,0,0,63131.51342
300,0,0,0,61882.35547
301,0,0,0,61735.97436
302,0,0,0,63489.81816
303,0,0,0,61499.07339
304,0,0,0,62404.00121
305,0,0,0,61907.36225
306,0,0,0,61753.17941
307,0,0,0,63423.81021
308,0,0,0,62184.66581
309,0,0,0,61298.48986
310,0,0,0,61391.65511
311,0,0,0,61372.97441
312,0,0,0,61582.9105
313,0,0,0,61451.93166
314,0,0,0,63748.66614
315,0,0,0,62309.94217
316,0,0,0,63286.11916
317,0,0,0,62756.39562
318,0,0,0,63672.90141
319,0,0,0,62223.07384
320,0,0,0,63570.34248
321,0,0,0,62072.80895
322,0,0,0,61980.46097
323,0,0,0,63098.82709
324,0,0,0,62025.6917
325,0,0,0,62836.98268
326,0,0,0,63114.49577
327,0,0,0,61403.65021
328,0,0,0,63744.87223
329,0,0,0,62522.25033
330,0,0,0,62794.03048
331,0,0,0,61571.72302
332,0,0,0,61799.71356
333,0,0,0,61534.19826
334,0,0,0,61865.45211
335,0,0,0,63671.70233
336,0,0,0,61985.14567
337,0,0,0,63449.10232
338,0,0,0,63388.21246
339,0,0,0,63667.32537
340,0,0,0,62241.45669
341,0,0,0,62903.99554
342,0,0,0,61515.34389
343,0,0,0,63207.78623
344,0,0,0,61304.77266
345,0,0,0,61438.60532
346,0,0,0,62155.24865
347,0,0,0,62003.17765
348,0,0,0,61784.06383
349,0,0,0,62347.74592
350,0,0,0,63535.96099
351,0,0,0,62400.65162
352,0,0,0,61774.49854
353,0,0,0,62219.43986
354,0,0,0,61793.51886
355,0,0,0,61730.45649
356,0,0,0,63051.2566
357,0,0,0,63119.07432
358,0,0,0,62496.77662
359,0,0,0,62037.41601
360,0,0,0,62299.17655
361,0,0,0,62762.6233
362,0,0,0,62679.32613
363,0,0,0,62711.63688
364,0,0,0,63480.18382
365,0,0,0,61722.29008
366,0,0,0,62217.04147
367,0,0,0,63120.4553
368,0,0,0,62709.59852
369,0,0,0,62603.91089
370,0,0,0,61580.71732
371,0,0,0,63379.54811
372,0,0,0,61340.35026
373,0,0,0,62533.52214
374,0,0,0,62068.50882
375,0,0,0,62713.55663
376,0,0,0,63654.03447
377,0,0,0,61653.58153
378,0,0,0,63254.18942
379,0,0,0,63653.83038
380,0,0,0,62067.3337
381,0,0,0,61314.02944
382,0,0,0,63700.96725
383,0,0,0,61414.52567
384,0,0,0,61777.57596
385,0,0,0,62091.68436
386,0,0,0,62190.22462
387,0,0,0,61886.85547
388,0,0,0,62286.72914
389,0,0,0,62973.06152
390,0,0,0,63000.86855
391,0,0,0,62344.07686
392,0,0,0,62810.85185
393,0,0,0,61779.38415
394,0,0,0,62379.94633
395,0,0,0,63436.42372
396,0,0,0,61803.12856
397,0,0,0,63196.46212
398,0,0,0,62473.00419
399,0,0,0,61649.97063
400,0,0,0,62294.646
401,0,0,0,61809.84718
402,0,0,0,62203.12504
403,0,0,0,63157.41783
404,0,0,0,63335.6629
405,0,0,0,61810.23203
406,0,0,0,61313.54327
407,0,0,0,63207.12937
408,0,0,0,61811.57538
409,0,0,0,63061.98987
410,0,0,0,62253.99448
411,0,0,0,62144.10433
412,0,0,0,62511.5366
413,0,0,0,62633.56422
414,0,0,0,63392.85784
415,0,0,0,62209.05551
416,0,0,0,62907.75782
417,0,0,0,61810.80189
418,0,0,0,63426.79441
419,0,0,0,63419.43489
420,0,0,0,63312.50501
421,0,0,0,62334.10672
422,0,0,0,62929.51988
423,0,0,0,63010.19189
424,0,0,0,61329.11401
425,0,0,0,61992.30438
426,0,0,0,62801.33955
427,0,0,0,61654.39539
428,0,0,0,63669.26071
429,0,0,0,63477.59875
430,0,0,0,63156.60792
431,0,0,0,63345.94293
432,0,0,0,61681.48048
433,0,0,0,61387.31773
434,0,0,0,62411.82579
435,0,0,0,62109.18174
436,0,0,0,61481.36559
437,0,0,0,61497.5913
438,0,0,0,62623.89633
439,0,0,0,62747.64007
440,0,0,0,62239.80998
441,0,0,0,62000.58109
442,0,0,0,63246.80124
443,0,0,0,63439.44006
444,0,0,0,63463.48624
445,0,0,0,63401.16673
446,0,0,0,61923.48663
447,0,0,0,62473.78131
448,0,0,0,62695.83835
449,0,0,0,61900.52726
450,0,0,0,62077.67193
451,0,0,0,62183.72451
452,0,0,0,61628.75067
453,0,0,0,62798.19153
454,0,0,0,63189.46178
455,0,0,0,61984.8536
456,0,0,0,62164.35585
457,0,0,0,63713.16717
458,0,0,0,63683.5888
459,0,0,0,61335.78106
460,0,0,0,62873.91676
461,0,0,0,61749.7535
462,0,0,0,62369.72829
463,0,0,0,62016.82477
464,0,0,0,62532.05073
465,0,0,0,62063.1905
466,0,0,0,63225.92877
467,0,0,0,62891.59311
468,0,0,0,63577.12555
469,0,0,0,61507.99145
470,0,0,0,61922.91032
471,0,0,0,61684.54062
472,0,0,0,62064.97383
473,0,0,0,62751.28527
474,0,0,0,61615.47987
475,0,0,0,61967.80778
476,0,0,0,62215.51506
477,0,0,0,62369.41321
478,0,0,0,63718.47347
479,0,0,0,62183.44234
480,0,0,0,61898.96064
481,0,0,0,63282.20731
482,0,0,0,63597.82027
483,0,0,0,62600.85006
484,0,0,0,62242.70026
485,0,0,0,62584.43473
486,0,0,0,62251.9346
487,0,0,0,62007.74589
488,0,0,0,62789.7831
489,0,0,0,62615.27586
490,0,0,0,63583.915
491,0,0,0,62438.82247
492,0,0,0,62710.75261
493,0,0,0,63866.45143
494,0,0,0,63311.48609
495,0,0,0,63794.71568
496,0,0,0,62176.95512
497,0,0,0,62431.6666
498,0,0,0,61960.04852
499,0,0,0,61627.97921
500,0,0,0,61776.15437
501,0,0,0,63388.84043
502,0,0,0,62738.19352
503,0,0,0,62629.16524
504,0,0,0,61617.12204
505,0,0,0,62430.30289
506,0,0,0,61602.08316
507,0,0,0,63215.18416
508,0,0,0,63033.30235
509,0,0,0,62436.08413
510,0,0,0,63208.32279
511,0,0,0,63571.89529
512,0,0,0,61962.65631
513,0,0,0,62223.43568
514,0,0,0,62190.01707
515,0,0,0,62552.91008
516,0,0,0,62051.76076
517,0,0,0,61542.93543
518,0,0,0,63676.35903
519,0,0,0,63051.31474
520,0,0,0,63882.17828
521,0,0,0,62288.90606
522,0,0,0,62378.01015
523,0,0,0,63412.86442
524,0,0,0,63393.79579
525,0,0,0,62232.50987
526,0,0,0,61703.04603
527,0,0,0,61992.29828
528,0,0,0,63667.49378
529,0,0,0,61466.16395
530,0,0,0,62278.76329
531,0,0,0,62991.78182
532,0,0,0,62752.44923
533,0,0,0,62784.30598
534,0,0,0,63637.78676
535,0,0,0,62919.50525
536,0,0,0,61924.04992
537,0,0,0,63565.16266
538,0,0,0,63748.1331
539,0,0,0,63625.9968
540,0,0,0,62083.5407
541,0,0,0,63114.05591
542,0,0,0,62436.63756
543,0,0,0,63603.84923
544,0,0,0,62520.21063
545,0,0,0,62921.17377
546,0,0,0,63443.11248
547,0,0,0,63453.04362
548,0,0,0,62427.3784
549,0,0,0,63684.3182
550,0,0,0,63556.13787
551,0,0,0,62335.9072
552,0,0,0,61795.2883
553,0,0,0,61687.73004
554,0,0,0,63789.66557
555,0,0,0,63727.27661
556,0,0,0,62072.87205
557,0,0,0,63471.29626
558,0,0,0,63399.37566
559,0,0,0,62256.10443
560,0,0,0,63220.7597
561,0,0,0,63561.4714
562,0,0,0,61641.81268
563,0,0,0,62623.70025
564,0,0,0,62576.5887
565,0,0,0,62017.46858
566,0,0,0,63269.98929
567,0,0,0,62173.75618
568,0,0,0,62208.7001
569,0,0,0,61537.00115
570,0,0,0,62391.71493
571,0,0,0,63182.13165
572,0,0,0,62527.51393
573,0,0,0,63055.00471
574,0,0,0,63529.16841
575,0,0,0,61525.39362
576,0,0,0,63914.99373
577,0,0,0,62427.11566
578,0,0,0,61715.75012
579,0,0,0,62711.53757
580,0,0,0,61680.93757
581,0,0,0,62103.33335
582,0,0,0,63094.79764
583,0,0,0,61877.74966
584,0,0,0,63649.40186
585,0,0,0,62676.2143
586,0,0,0,62826.75404
587,0,0,0,63876.78512
588,0,0,0,62893.20947
589,0,0,0,63290.59338
590,0,0,0,61769.06708
591,0,0,0,62459.5623
592,0,0,0,62792.93863
593,0,0,0,63453.72439
594,0,0,0,63876.07347
595,0,0,0,62217.55498
596,0,0,0,61800.83206
597,0,0,0,62551.64831
598,0,0,0,62879.59284
599,0,0,0,62292.29998
600,0,0,0,62405.18769
601,0,0,0,62179.43976
602,0,0,0,63265.75864
603,0,0,0,62890.93009
604,0,0,0,61952.99435
605,0,0,0,62564.33562
606,0,0,0,63666.18835
607,0,0,0,63892.39161
608,0,0,0,62174.05527
609,0,0,0,63217.19191
610,0,0,0,62761.43135
611,0,0,0,63791.65657
612,0,0,0,62605.61701
613,0,0,0,61603.91503
614,0,0,0,63578.41187
615,0,0,0,63461.3804
616,0,0,0,62192.4441
617,0,0,0,62487.43412
618,0,0,0,63377.73594
619,0,0,0,62867.33928
620,0,0,0,61912.44099
621,0,0,0,61565.5814
622,0,0,0,62831.98375
623,0,0,0,62757.67709
624,0,0,0,62536.67946
625,0,0,0,63817.09254
626,0,0,0,61578.35593
627,0,0,0,61977.89133
628,0,0,0,62944.88082
629,0,0,0,62475.50265
630,0,0,0,63793.45336
631,0,0,0,62429.38932
632,0,0,0,63158.1355
633,0,0,0,61666.47331
634,0,0,0,63386.45271
635,0,0,0,62270.37513
636,0,0,0,62428.69655
637,0,0,0,63600.43182
638,0,0,0,62623.79164
639,0,0,0,61945.03479
640,0,0,0,61575.58494
641,0,0,0,63135.46679
642,0,0,0,63616.70566
643,0,0,0,63639.01491
644,0,0,0,62419.51544
645,0,0,0,63614.41356
646,0,0,0,63860.32892
647,0,0,0,63610.41256
648,0,0,0,63451.16603
649,0,0,0,63777.67663
650,0,0,0,63127.88706
651,0,0,0,63242.18509
652,0,0,0,62182.17228
653,0,0,0,62337.18633
654,0,0,0,62633.42707
655,0,0,0,63072.34492
656,0,0,0,63314.17328
657,0,0,0,62692.85744
658,0,0,0,63765.96723
659,0,0,0,63132.66382
660,0,0,0,62952.90115
661,0,0,0,64043.24173
662,0,0,0,62391.12111
663,0,0,0,64019.38172
664,0,0,0,63307.01373
665,0,0,0,61594.64349
666,0,0,0,63621.26328
667,0,0,0,61861.31054
668,0,0,0,62961.10323
669,0,0,0,62231.28081
670,0,0,0,62771.79292
671,0,0,0,61772.60103
672,0,0,0,62079.03582
673,0,0,0,62934.36716
674,0,0,0,62655.05644
675,0,0,0,62735.91883
676,0,0,0,62820.30274
677,0,0,0,63673.06896
678,0,0,0,62873.81613
679,0,0,0,63641.95088
680,0,0,0,61591.51225
681,0,0,0,62055.75488
682,0,0,0,63612.73457
683,0,0,0,63539.79511
684,0,0,0,63691.54687
685,0,0,0,63755.98525
686,0,0,0,62326.29303
687,0,0,0,63090.83205
688,0,0,0,61667.86976
689,0,0,0,63544.16612
690,0,0,0,63196.06551
691,0,0,0,62904.4953
692,0,0,0,63247.89686
693,0,0,0,63618.22058
694,0,0,0,62673.38875
695,0,0,0,63234.33576
696,0,0,0,62399.34738
697,0,0,0,63954.06454
698,0,0,0,63660.13703
699,0,0,0,63226.81231
700,0,0,0,62007.98096
701,0,0,0,63717.17544
702,0,0,0,64045.70062
703,0,0,0,61687.83873
704,0,0,0,61837.52154
705,0,0,0,63759.57694
706,0,0,0,62099.96669
707,0,0,0,62586.71946
708,0,0,0,62442.32222
709,0,0,0,63996.10743
710,0,0,0,62145.29296
711,0,0,0,62124.2328
712,0,0,0,64056.28884
713,0,0,0,63279.17695
714,0,0,0,62676.43463
715,0,0,0,63320.01679
716,0,0,0,63366.51298
717,0,0,0,63108.66736
718,0,0,0,63142.41067
719,0,0,0,62265.06858
720,0,0,0,62389.25048
721,0,0,0,62685.58116
722,0,0,0,64017.03482
723,0,0,0,62051.59722
724,0,0,0,62189.56379
725,0,0,0,61727.98453
726,0,0,0,63692.2462
727,0,0,0,63552.40459
728,0,0,0,63203.89143
729,0,0,0,63586.70519
730,0,0,0,62014.93303
731,0,0,0,63923.92988
732,0,0,0,62504.89131
733,0,0,0,62399.15399
734,0,0,0,63946.1089
735,0,0,0,62282.01903
736,0,0,0,62225.5937
737,0,0,0,62122.43972
738,0,0,0,62996.95158
739,0,0,0,63203.26193
740,0,0,0,61884.37014
741,0,0,0,63422.00265
742,0,0,0,63280.07918
743,0,0,0,62417.78714
744,0,0,0,63912.44127
745,0,0,0,63743.26804
746,0,0,0,62012.45452
747,0,0,0,63164.4794
748,0,0,0,62610.94088
749,0,0,0,61845.89277
750,0,0,0,63878.60719
751,0,0,0,62325.59649
752,0,0,0,63435.62924
753,0,0,0,61852.45924
754,0,0,0,61657.38506
755,0,0,0,62353.36885
756,0,0,0,62615.4427
757,0,0,0,63063.39301
758,0,0,0,62064.38967
759,0,0,0,63188.58778
760,0,0,0,61654.94151
761,0,0,0,63268.57418
762,0,0,0,63560.76827
763,0,0,0,62530.8286
764,0,0,0,61810.12701
765,0,0,0,61809.40157
766,0,0,0,62565.94145
767,0,0,0,63910.81411
768,0,0,0,62810.73203
769,0,0,0,62468.29738
770,0,0,0,62699.23608
771,0,0,0,63104.85102
772,0,0,0,63708.85482
773,0,0,0,62438.89923
774,0,0,0,62933.95618
775,0,0,0,62619.57294
776,0,0,0,62475.41797
777,0,0,0,62649.63248
778,0,0,0,62136.00794
779,0,0,0,62161.9226
780,0,0,0,62278.74367
781,0,0,0,63067.66873
782,0,0,0,63410.03095
783,0,0,0,62253.11803
784,0,0,0,63471.03053
785,0,0,0,63172.79827
786,0,0,0,62936.54513
787,0,0,0,61582.84296
788,0,0,0,61785.39742
789,0,0,0,63909.77808
790,0,0,0,62026.56472
791,0,0,0,62635.78438
792,0,0,0,61935.22433
793,0,0,0,63654.75503
794,0,0,0,61939.00202
795,0,0,0,63674.56021
796,0,0,0,61759.41118
797,0,0,0,62102.25414
798,0,0,0,62590.31843
799,0,0,0,61666.18331
800,0,0,0,63867.3933
801,0,0,0,62093.76872
802,0,0,0,62409.12926
803,0,0,0,61831.96999
804,0,0,0,62386.91106
805,0,0,0,63184.42655
806,0,0,0,62869.24266
807,0,0,0,63104.72526
808,0,0,0,61767.52106
809,0,0,0,62106.56688
810,0,0,0,62383.62185
811,0,0,0,62936.08352
812,0,0,0,62673.74347
813,0,0,0,63982.16326
814,0,0,0,63204.20449
815,0,0,0,63306.48828
816,0,0,0,61866.38485
817,0,0,0,61625.66012
818,0,0,0,63439.85891
819,0,0,0,63561.53976
820,0,0,0,63950.72403
821,0,0,0,62201.82416
822,0,0,0,62866.26429
823,0,0,0,62151.11116
824,0,0,0,63906.60931
825,0,0,0,63278.98017
826,0,0,0,62181.54737
827,0,0,0,62947.92765
828,0,0,0,63638.35955
829,0,0,0,62567.38247
830,0,0,0,61755.16733
831,0,0,0,62973.78367
832,0,0,0,63862.97475
833,0,0,0,63715.8839
834,0,0,0,62150.45911
835,0,0,0,62459.82243
836,0,0,0,61894.69476
837,0,0,0,61904.32683
838,0,0,0,62412.38174
839,0,0,0,64012.34061
840,0,0,0,62004.01764
841,0,0,0,62101.01645
842,0,0,0,63427.24365
843,0,0,0,61590.29636
844,0,0,0,63549.65901
845,0,0,0,63447.1878
846,0,0,0,62293.09073
847,0,0,0,63994.67908
848,0,0,0,63727.10997
849,0,0,0,62637.9834
850,0,0,0,62601.94318
851,0,0,0,63076.98397
852,0,0,0,62757.31934
853,0,0,0,62551.65003
854,0,0,0,63949.27475
855,0,0,0,61755.80462
856,0,0,0,63110.1585
857,0,0,0,63581.42946
858,0,0,0,63113.99657
859,0,0,0,61992.32636
860,0,0,0,63155.03556
861,0,0,0,61630.36986
862,0,0,0,62902.32222
863,0,0,0,62453.75237
864,0,0,0,61971.73299
865,0,0,0,62902.51947
866,0,0,0,63282.40699
867,0,0,0,64057.07612
868,0,0,0,63144.51794
869,0,0,0,64035.32772
870,0,0,0,63482.18755
871,0,0,0,62731.88143
872,0,0,0,61593.15717
873,0,0,0,63012.46178
874,0,0,0,62246.34775
875,0,0,0,62790.31951
876,0,0,0,61596.35395
877,0,0,0,61969.85844
878,0,0,0,62300.78089
879,0,0,0,62590.88986
880,0,0,0,62296.2672
881,0,0,0,61974.17777
882,0,0,0,63706.3964
883,0,0,0,63479.12613
884,0,0,0,63869.96019
885,0,0,0,63679.05012
886,0,0,0,62205.82651
887,0,0,0,63749.16308
888,0,0,0,63335.08361
889,0,0,0,63881.03166
890,0,0,0,62383.55757
891,0,0,0,63470.27647
892,0,0,0,63008.70422
893,0,0,0,61880.08225
894,0,0,0,63924.44412
895,0,0,0,62032.26656
896,0,0,0,63102.40685
897,0,0,0,63155.67458
898,0,0,0,63471.68949
899,0,0,0,61685.75988
900,0,0,0,63984.66133
901,0,0,0,61580.61977
902,0,0,0,63048.22474
903,0,0,0,63958.48177
904,0,0,0,62163.94991
905,0,0,0,63099.36969
906,0,0,0,62183.3176
907,0,0,0,62167.76326
908,0,0,0,63008.73953
909,0,0,0,61706.80088
910,0,0,0,62416.05597
911,0,0,0,62160.14039
912,0,0,0,61579.10621
913,0,0,0,63332.46626
914,0,0,0,63830.74733
915,0,0,0,61597.39302
916,0,0,0,62348.22037
917,0,0,0,63439.82729
918,0,0,0,62186.21062
919,0,0,0,62652.96015
920,0,0,0,61536.1299
921,0,0,0,63889.25439
922,0,0,0,64000.2649
923,0,0,0,63523.86085
924,0,0,0,62834.79869
925,0,0,0,62527.24521
926,0,0,0,62792.53033
927,0,0,0,63399.4357
928,0,0,0,62815.23882
929,0,0,0,63342.43529
930,0,0,0,61720.26845
931,0,0,0,63998.2785
932,0,0,0,61713.59362
933,0,0,0,63275.98953
934,0,0,0,63186.07618
935,0,0,0,62096.16585
936,0,0,0,63538.19522
937,0,0,0,63526.37941
938,0,0,0,62888.24849
939,0,0,0,63916.62324
940,0,0,0,63376.61199
941,0,0,0,63950.52127
942,0,0,0,61905.94854
943,0,0,0,63017.86808
944,0,0,0,63773.90184
945,0,0,0,63262.42547
946,0,0,0,63901.54165
947,0,0,0,62823.89847
948,0,0,0,62756.99333
949,0,0,0,63852.87351
950,0,0,0,63491.3757
951,0,0,0,62808.59164
952,0,0,0,62916.44567
953,0,0,0,63710.37282
954,0,0,0,63254.28475
955,0,0,0,61830.18638
956,0,0,0,61718.7098
957,0,0,0,61918.23816
958,0,0,0,62583.58501
959,0,0,0,62981.95793
960,0,0,0,62405.04103
961,0,0,0,62722.4784
962,0,0,0,63393.27249
963,0,0,0,63071.12632
964,0,0,0,63134.86494
965,0,0,0,61909.84665
966,0,0,0,63535.83169
967,0,0,0,63882.1923
968,0,0,0,63731.04718
969,0,0,0,63337.17344
970,0,0,0,62832.82753
971,0,0,0,63196.98553
972,0,0,0,62767.12598
973,0,0,0,61587.67738
974,0,0,0,62629.92949
975,0,0,0,62729.72156
976,0,0,0,61730.47942
977,0,0,0,63733.90743
978,0,0,0,63666.99451
979,0,0,0,63516.5382
980,0,0,0,61569.38898
981,0,0,0,63559.23745
982,0,0,0,63286.80214
983,0,0,0,63294.07667
984,0,0,0,63330.49936
985,0,0,0,63841.26212
986,0,0,0,61798.67587
987,0,0,0,61601.19477
988,0,0,0,63223.49229
989,0,0,0,62563.02969
990,0,0,0,63939.30055
991,0,0,0,61998.52067
992,0,0,0,63873.59897
993,0,0,0,63462.00349
994,0,0,0,62621.86875
995,0,0,0,62057.45195
996,0,0,0,61933.00171
997,0,0,0,61975.72026
998,0,0,0,63816.20277
999,0,0,0,63248.94797
1000,0,0,0,63978.12333
1001,0,0,0,61968.07382
1002,0,0,0,61824.06294
1003,0,0,0,63731.44518
1004,0,0,0,63211.61277
1005,0,0,0,61723.76889
1006,0,0,0,61498.14165
1007,0,0,0,63653.47839
1008,0,0,0,61574.92582
1009,0,0,0,62081.79248
1010,0,0,0,61696.90899
1011,0,0,0,63568.32308
1012,0,0,0,62250.50049
1013,0,0,0,62849.58058
1014,0,0,0,63844.37
1015,0,0,0,62951.71446
1016,0,0,0,61854.07083
1017,0,0,0,62657.91415
