P14,,,,
Dia,Oil Rate SC  [Ruído],Water Rate SC  [Ruído],Gas Rate SC  [Ruído],Well Bottom-hole Pressure   [Ruído]
122,0,0,0,63539.1594
123,0,0,0,63095.69445
124,0,0,0,62342.85193
125,0,0,0,63180.66332
126,0,0,0,61578.5137
127,0,0,0,62404.68125
128,0,0,0,61799.32481
129,0,0,0,61839.01377
130,0,0,0,61796.10631
131,0,0,0,63646.65274
132,0,0,0,63397.18645
133,0,0,0,63281.95314
134,0,0,0,62515.31778
135,0,0,0,62943.22749
136,0,0,0,61561.58018
137,0,0,0,61801.69977
138,0,0,0,61540.89341
139,0,0,0,63326.16106
140,0,0,0,61624.484
141,0,0,0,62140.6564
142,0,0,0,61515.38141
143,0,0,0,62748.77191
144,0,0,0,63382.3216
145,0,0,0,62601.2055
146,0,0,0,63158.29199
147,0,0,0,63382.93417
148,0,0,0,63644.81504
149,0,0,0,61521.66276
150,0,0,0,63728.40311
151,0,0,0,62739.65367
152,0,0,0,63103.7407
153,0,0,0,63344.16658
154,0,0,0,61727.53371
155,0,0,0,63721.20292
156,0,0,0,61595.67568
157,0,0,0,61759.63836
158,0,0,0,62590.17172
159,0,0,0,61631.993
160,0,0,0,62234.20626
161,0,0,0,61515.84084
162,0,0,0,63783.03224
163,0,0,0,62832.05371
164,0,0,0,63465.68122
165,0,0,0,63651.55581
166,0,0,0,61760.25093
167,0,0,0,62931.27485
168,0,0,0,62034.77231
169,0,0,0,63189.01585
170,0,0,0,61707.76831
171,0,0,0,61804.45884
172,0,0,0,63486.90524
173,0,0,0,61876.4784
174,0,0,0,62226.39098
175,0,0,0,63409.98011
176,0,0,0,62940.62156
177,0,0,0,62164.40852
178,0,0,0,63674.38907
179,0,0,0,62373.95739
180,0,0,0,63053.24893
181,0,0,0,62579.36891
182,0,0,0,62274.66093
183,0,0,0,63237.43895
184,0,0,0,61785.60978
185,0,0,0,63360.71599
186,0,0,0,63645.50292
187,0,0,0,61518.5974
188,0,0,0,61825.60503
189,0,0,0,62354.64891
190,0,0,0,62795.35869
191,0,0,0,62616.60899
192,0,0,0,61893.6468
193,0,0,0,62582.51349
194,0,0,0,61899.85283
195,0,0,0,62688.01599
196,0,0,0,61703.63486
197,0,0,0,63947.30511
198,0,0,0,62859.6408
199,0,0,0,62499.69113
200,0,0,0,63399.25903
201,0,0,0,63005.67328
202,0,0,0,63276.44142
203,0,0,0,63496.10271
204,0,0,0,63579.54015
205,0,0,0,63395.80956
206,0,0,0,63142.66925
207,0,0,0,61852.04621
208,0,0,0,63924.24729
209,0,0,0,63105.43308
210,0,0,0,63180.59582
211,0,0,0,62555.77775
212,0,0,0,61895.33527
213,0,0,0,63850.30969
214,0,0,0,62127.79273
215,0,0,0,61506.3463
216,0,0,0,62078.60392
217,0,0,0,63726.73027
218,0,0,0,61519.14637
219,0,0,0,62863.02026
220,0,0,0,62109.10323
221,0,0,0,63343.25944
222,0,0,0,62667.95211
223,0,0,0,62054.16782
224,0,0,0,63786.56874
225,0,0,0,61660.97009
226,0,0,0,61886.68426
227,0,0,0,61685.41009
228,0,0,0,63326.56079
229,0,0,0,61703.26247
230,0,0,0,63796.37877
231,0,0,0,63306.41268
232,0,0,0,63819.29126
233,0,0,0,62365.47125
234,0,0,0,63533.66079
235,0,0,0,62105.43312
236,0,0,0,63842.50613
237,0,0,0,61506.43975
238,0,0,0,62894.21526
239,0,0,0,62812.46238
240,0,0,0,62790.93459
241,0,0,0,61614.77663
242,0,0,0,63690.5064
243,0,0,0,63536.58082
244,0,0,0,61973.81136
245,0,0,0,63064.92262
246,0,0,0,63192.72503
247,0,0,0,63480.42418
248,0,0,0,61872.52544
249,0,0,0,63869.02904
250,0,0,0,62716.54928
251,0,0,0,63851.87096
252,0,0,0,62228.4195
253,0,0,0,63495.44356
254,0,0,0,61504.92395
255,0,0,0,62681.53883
256,0,0,0,62840.90473
257,0,0,0,62042.16861
258,0,0,0,62030.37164
259,0,0,0,63080.79726
260,0,0,0,61703.14058
261,0,0,0,62377.75751
262,0,0,0,63887.05018
263,0,0,0,63008.17294
264,0,0,0,63420.52741
265,0,0,0,61519.11012
266,0,0,0,62354.78142
267,0,0,0,63654.75117
268,0,0,0,61900.59149
269,0,0,0,63961.3811
270,0,0,0,63955.55668
271,0,0,0,62006.02648
272,0,0,0,62981.29187
273,0,0,0,63062.58282
274,0,0,0,62274.88048
275,0,0,0,62178.87783
276,0,0,0,63286.69806
277,0,0,0,63366.83919
278,0,0,0,61687.07794
279,0,0,0,63560.45513
280,0,0,0,63528.96946
281,0,0,0,62351.66419
282,0,0,0,62131.39173
283,0,0,0,62857.80339
284,0,0,0,62672.239
285,0,0,0,61973.25738
286,0,0,0,62447.5229
287,0,0,0,63234.15715
288,0,0,0,63477.80543
289,0,0,0,63643.29954
290,0,0,0,63206.96589
291,0,0,0,62363.40929
292,0,0,0,63460.95755
293,0,0,0,61778.97448
294,0,0,0,63781.91257
295,0,0,0,62792.24566
296,0,0,0,61779.51704
297,0,0,0,62364.87711
298,0,0,0,62204.67409
299,0,0,0,63888.34954
300,0,0,0,63616.50941
301,0,0,0,63842.45846
302,0,0,0,62603.01897
303,0,0,0,63699.65229
304,0,0,0,62365.27825
305,0,0,0,61913.23872
306,0,0,0,63614.69123
307,0,0,0,62641.49842
308,0,0,0,61517.21051
309,0,0,0,63270.99249
310,0,0,0,62693.91102
311,0,0,0,62188.23906
312,0,0,0,63839.1998
313,0,0,0,61896.55961
314,0,0,0,62267.46914
315,0,0,0,63039.39559
316,0,0,0,62124.50983
317,0,0,0,63352.23295
318,0,0,0,62439.03176
319,0,0,0,63467.47407
320,0,0,0,62037.48791
321,0,0,0,63008.16043
322,0,0,0,63860.07486
323,0,0,0,62319.2212
324,0,0,0,63380.99331
325,0,0,0,63638.96918
326,0,0,0,62954.46969
327,0,0,0,62355.32318
328,0,0,0,62944.59355
329,0,0,0,63427.36475
330,0,0,0,63115.68892
331,0,0,0,63336.50645
332,0,0,0,63006.28786
333,0,0,0,62155.60638
334,0,0,0,63978.64885
335,0,0,0,63137.31798
336,0,0,0,63284.96613
337,0,0,0,61810.76954
338,0,0,0,62427.00801
339,0,0,0,63826.5091
340,0,0,0,63096.81143
341,0,0,0,61684.52199
342,0,0,0,62587.77173
343,0,0,0,63336.40549
344,0,0,0,61555.82025
345,0,0,0,61852.25744
346,0,0,0,63196.51935
347,0,0,0,62298.5685
348,0,0,0,62485.97841
349,0,0,0,62557.93047
350,0,0,0,62267.24769
351,0,0,0,61646.34242
352,0,0,0,61842.5682
353,0,0,0,63349.02789
354,0,0,0,62511.90968
355,0,0,0,62988.09325
356,0,0,0,61971.23117
357,0,0,0,62039.80768
358,0,0,0,62212.05288
359,0,0,0,62413.87212
360,0,0,0,62883.3124
361,0,0,0,62368.37295
362,0,0,0,62688.17815
363,0,0,0,62293.98764
364,0,0,0,62323.64732
365,0,0,0,62809.40605
366,0,0,0,62005.1582
367,0,0,0,61604.5332
368,0,0,0,62511.92421
369,0,0,0,63025.49458
370,0,0,0,63549.87418
371,0,0,0,61890.34416
372,0,0,0,62610.32916
373,0,0,0,62928.06959
374,0,0,0,61587.49342
375,0,0,0,61954.88458
376,0,0,0,62414.29168
377,0,0,0,63214.7994
378,0,0,0,62558.27111
379,0,0,0,63322.92345
380,0,0,0,63852.894
381,0,0,0,62439.92057
382,0,0,0,61542.81326
383,0,0,0,62076.61487
384,0,0,0,63156.16544
385,0,0,0,61994.18973
386,0,0,0,62784.4358
387,0,0,0,61663.75831
388,0,0,0,62956.68882
389,0,0,0,61498.43297
390,0,0,0,63695.68131
391,0,0,0,62193.7562
392,0,0,0,62035.24416
393,0,0,0,63518.18409
394,0,0,0,63622.31612
395,0,0,0,63330.87544
396,0,0,0,62017.88636
397,0,0,0,62573.06514
398,0,0,0,61981.36012
399,0,0,0,63917.11171
400,0,0,0,63800.58716
401,0,0,0,62454.03983
402,0,0,0,61857.2786
403,0,0,0,62796.30981
404,0,0,0,62880.2184
405,0,0,0,61672.04393
406,0,0,0,63756.20687
407,0,0,0,61545.494
408,0,0,0,61558.22015
409,0,0,0,63606.52772
410,0,0,0,63091.82314
411,0,0,0,63543.79656
412,0,0,0,62006.40017
413,0,0,0,63729.3883
414,0,0,0,63720.89686
415,0,0,0,62552.331
416,0,0,0,63181.29815
417,0,0,0,62940.65302
418,0,0,0,63356.69965
419,0,0,0,62936.69225
420,0,0,0,63236.43358
421,0,0,0,61902.53066
422,0,0,0,63348.24085
423,0,0,0,61940.86478
424,0,0,0,62801.13957
425,0,0,0,62812.48884
426,0,0,0,63675.13859
427,0,0,0,63760.73175
428,0,0,0,63244.42183
429,0,0,0,63629.43831
430,0,0,0,63008.15674
431,0,0,0,63357.9279
432,0,0,0,62824.22503
433,0,0,0,63662.05066
434,0,0,0,62344.0871
435,0,0,0,62229.78827
436,0,0,0,62414.14064
437,0,0,0,63021.73063
438,0,0,0,61937.83769
439,0,0,0,61608.54576
440,0,0,0,63624.52413
441,0,0,0,62297.52015
442,0,0,0,62593.66277
443,0,0,0,62667.53818
444,0,0,0,63476.09606
445,0,0,0,62528.81106
446,0,0,0,63548.06514
447,0,0,0,61887.54874
448,0,0,0,63593.30098
449,0,0,0,61790.58066
450,0,0,0,62986.44435
451,0,0,0,63630.04538
452,0,0,0,62926.32694
453,0,0,0,63532.38942
454,0,0,0,63467.73882
455,0,0,0,62920.85818
456,0,0,0,62011.6529
457,0,0,0,62855.61064
458,0,0,0,63193.1268
459,0,0,0,63172.14937
460,0,0,0,62843.55174
461,0,0,0,63532.13031
462,0,0,0,63009.46512
463,0,0,0,61761.45634
464,0,0,0,62238.56798
465,0,0,0,61820.0231
466,0,0,0,62551.65975
467,0,0,0,63172.89476
468,0,0,0,62936.23774
469,0,0,0,62432.26846
470,0,0,0,62863.18134
471,0,0,0,62664.67935
472,0,0,0,62658.57068
473,0,0,0,62716.04981
474,0,0,0,63960.03172
475,0,0,0,62675.86517
476,0,0,0,62944.96187
477,0,0,0,62864.45616
478,0,0,0,62125.72336
479,0,0,0,62426.69764
480,0,0,0,63007.40266
481,0,0,0,63325.53641
482,0,0,0,63020.08224
483,0,0,0,62842.03856
484,0,0,0,62848.26412
485,0,0,0,62039.04959
486,0,0,0,62664.65041
487,0,0,0,62398.1948
488,0,0,0,63479.74796
489,0,0,0,62878.47306
490,0,0,0,62601.05899
491,0,0,0,63429.31729
492,0,0,0,63382.90458
493,0,0,0,62737.96042
494,0,0,0,63753.70004
495,0,0,0,61982.1669
496,0,0,0,61639.78283
497,0,0,0,63788.70158
498,0,0,0,62610.80073
499,0,0,0,63350.94697
500,0,0,0,61855.62368
501,0,0,0,63282.6483
502,0,0,0,62043.68774
503,0,0,0,63743.39102
504,0,0,0,62198.72829
505,0,0,0,62405.92175
506,0,0,0,62633.72804
507,0,0,0,62804.30179
508,0,0,0,63333.44305
509,0,0,0,61623.28621
510,0,0,0,61889.17222
511,0,0,0,62513.01707
512,0,0,0,62000.54351
513,0,0,0,63932.16951
514,0,0,0,62372.26034
515,0,0,0,61946.44273
516,0,0,0,62019.86401
517,0,0,0,63508.41558
518,0,0,0,63393.74296
519,0,0,0,63678.55334
520,0,0,0,62937.68435
521,0,0,0,63759.2825
522,0,0,0,62402.17892
523,0,0,0,63649.99581
524,0,0,0,63114.99778
525,0,0,0,62095.70493
526,0,0,0,63321.68774
527,0,0,0,62873.26783
528,0,0,0,62585.36505
529,0,0,0,63012.68564
530,0,0,0,62730.37632
531,0,0,0,62764.6484
532,0,0,0,62308.72592
533,0,0,0,61812.49548
534,0,0,0,63856.29726
535,0,0,0,62383.88896
536,0,0,0,62723.78789
537,0,0,0,63069.28419
538,0,0,0,61667.74563
539,0,0,0,62053.3878
540,0,0,0,63247.19066
541,0,0,0,63616.28594
542,0,0,0,61586.17603
543,0,0,0,61509.73767
544,0,0,0,63110.84522
545,0,0,0,61644.94672
546,0,0,0,62546.53285
547,0,0,0,62081.4168
548,0,0,0,62675.22959
549,0,0,0,61865.7958
550,0,0,0,61911.79345
551,0,0,0,63555.57499
552,0,0,0,63100.11193
553,0,0,0,63002.91539
554,0,0,0,63178.012
555,0,0,0,62716.95548
556,0,0,0,63509.05882
557,0,0,0,62846.65029
558,0,0,0,63638.75614
559,0,0,0,61797.3552
560,0,0,0,63572.99869
561,0,0,0,62115.91214
562,0,0,0,63197.86115
563,0,0,0,63689.77795
564,0,0,0,63116.85976
565,0,0,0,62185.68034
566,0,0,0,63969.4454
567,0,0,0,62166.28122
568,0,0,0,61652.66815
569,0,0,0,63034.8037
570,0,0,0,61683.0704
571,0,0,0,61698.42592
572,0,0,0,61997.878
573,0,0,0,61493.68945
574,0,0,0,63808.79807
575,0,0,0,62310.49503
576,0,0,0,63306.09689
577,0,0,0,63677.41538
578,0,0,0,62614.22478
579,0,0,0,61639.30078
580,0,0,0,62733.43088
581,0,0,0,63981.56441
582,0,0,0,63341.22873
583,0,0,0,62353.50716
584,0,0,0,63621.94083
585,0,0,0,62272.12696
586,0,0,0,63078.32945
587,0,0,0,61787.96994
588,0,0,0,61719.20403
589,0,0,0,61603.00529
590,0,0,0,62942.62392
591,0,0,0,62158.01814
592,0,0,0,62551.25105
593,0,0,0,62859.519
594,0,0,0,61868.65814
595,0,0,0,63145.6014
596,0,0,0,63807.45987
597,0,0,0,63936.82496
598,0,0,0,61895.76687
599,0,0,0,62669.48702
600,0,0,0,63386.9713
601,0,0,0,62278.42434
602,0,0,0,63378.99536
603,0,0,0,62779.72692
604,0,0,0,62113.87923
605,0,0,0,63361.63257
606,0,0,0,62440.56945
607,0,0,0,63807.69736
608,0,0,0,61515.41056
609,0,0,0,63827.30461
610,0,0,0,61725.26463
611,0,0,0,63798.03576
612,0,0,0,63330.24766
613,0,0,0,62054.75299
614,0,0,0,61585.12467
615,0,0,0,63927.13003
616,0,0,0,63608.90171
617,0,0,0,62366.80963
618,0,0,0,62841.57228
619,0,0,0,61785.51436
620,0,0,0,63137.54506
621,0,0,0,62901.29558
622,0,0,0,63315.52936
623,0,0,0,63357.62984
624,0,0,0,61940.47239
625,0,0,0,63630.69794
626,0,0,0,61697.74965
627,0,0,0,62937.2322
628,0,0,0,62103.44151
629,0,0,0,61971.85099
630,0,0,0,63503.01692
631,0,0,0,61981.81307
632,0,0,0,61736.44785
633,0,0,0,62423.97539
634,0,0,0,62512.20182
635,0,0,0,63591.40351
636,0,0,0,61808.54974
637,0,0,0,62654.83062
638,0,0,0,62741.06621
639,0,0,0,63403.16097
640,0,0,0,63650.75081
641,0,0,0,62560.98539
642,0,0,0,61618.55152
643,0,0,0,63968.76411
644,0,0,0,63796.94988
645,0,0,0,63740.44819
646,0,0,0,61922.65788
647,0,0,0,63108.81818
648,0,0,0,61617.49855
649,0,0,0,63223.98039
650,0,0,0,63284.856
651,0,0,0,63396.76064
652,0,0,0,63819.65715
653,0,0,0,61627.59344
654,0,0,0,63152.16925
655,0,0,0,63307.97552
656,0,0,0,63612.03862
657,0,0,0,61953.84658
658,0,0,0,63207.8891
659,0,0,0,62123.87028
660,0,0,0,63965.64789
661,0,0,0,61631.30492
662,0,0,0,63439.5996
663,0,0,0,61721.95711
664,0,0,0,62514.99106
665,0,0,0,61721.35265
666,0,0,0,62449.49191
667,0,0,0,62192.25329
668,0,0,0,62511.71988
669,0,0,0,63242.84919
670,0,0,0,63771.93609
671,0,0,0,62029.00753
672,0,0,0,62521.62647
673,0,0,0,61992.62691
674,0,0,0,61600.77116
675,0,0,0,62347.99437
676,0,0,0,61660.3932
677,0,0,0,62022.30532
678,0,0,0,63435.1012
679,0,0,0,63282.52544
680,0,0,0,63186.87594
681,0,0,0,63917.31486
682,0,0,0,62792.99839
683,0,0,0,62052.15279
684,0,0,0,63038.11483
685,0,0,0,63102.90185
686,0,0,0,62180.93157
687,0,0,0,63451.22114
688,0,0,0,63866.91885
689,0,0,0,62022.09038
690,0,0,0,61979.2323
691,0,0,0,62039.80554
692,0,0,0,63508.00018
693,0,0,0,63626.80515
694,0,0,0,62708.81908
695,0,0,0,62018.00331
696,0,0,0,63455.1678
697,0,0,0,62578.78622
698,0,0,0,61615.06471
699,0,0,0,63937.62025
700,0,0,0,63849.02032
701,0,0,0,61855.63124
702,0,0,0,63417.9105
703,0,0,0,61637.67432
704,0,0,0,62941.44684
705,0,0,0,63373.0814
706,0,0,0,63567.74092
707,0,0,0,63918.46612
708,0,0,0,62685.12626
709,0,0,0,62829.2901
710,0,0,0,61516.11539
711,0,0,0,63831.08663
712,0,0,0,63264.551
713,0,0,0,62657.78526
714,0,0,0,62339.95025
715,0,0,0,62989.25527
716,0,0,0,63281.9083
717,0,0,0,62998.01314
718,0,0,0,63974.70631
719,0,0,0,63738.92797
720,0,0,0,63477.9414
721,0,0,0,62144.31088
722,0,0,0,63712.71836
723,0,0,0,63784.10082
724,0,0,0,63082.33551
725,0,0,0,61530.41945
726,0,0,0,63647.87366
727,0,0,0,61507.45928
728,0,0,0,61740.65544
729,0,0,0,61520.43233
730,0,0,0,63532.61501
731,0,0,0,63904.87443
732,0,0,0,63641.28443
733,0,0,0,63147.2278
734,0,0,0,63408.00714
735,0,0,0,62690.45813
736,0,0,0,61642.68657
737,0,0,0,62069.19101
738,0,0,0,61962.05221
739,0,0,0,63384.89304
740,0,0,0,63299.59474
741,0,0,0,62440.15057
742,0,0,0,62935.68705
743,0,0,0,62646.50722
744,0,0,0,63780.6561
745,0,0,0,61814.239
746,0,0,0,62978.26429
747,0,0,0,63678.52583
748,0,0,0,62725.22551
749,0,0,0,62397.19774
750,0,0,0,63397.57304
751,0,0,0,62632.06034
752,0,0,0,62668.73864
753,0,0,0,62276.89069
754,0,0,0,61634.65896
755,0,0,0,63199.01084
756,0,0,0,63236.07324
757,0,0,0,61859.45742
758,0,0,0,62395.75877
759,0,0,0,62358.19177
760,0,0,0,61537.44128
761,0,0,0,61739.00113
762,0,0,0,61762.03581
763,0,0,0,61957.31181
764,0,0,0,62926.35068
765,0,0,0,62121.53313
766,0,0,0,61783.85628
767,0,0,0,61647.76242
768,0,0,0,62340.20729
769,0,0,0,62627.11763
770,0,0,0,63857.42232
771,0,0,0,62748.51321
772,0,0,0,63148.9723
773,0,0,0,62547.26665
774,0,0,0,63244.46535
775,0,0,0,63662.01111
776,0,0,0,63605.52114
777,0,0,0,62892.72594
778,0,0,0,63328.04374
779,0,0,0,63865.49491
780,0,0,0,62758.65448
781,0,0,0,62776.94565
782,0,0,0,61668.72443
783,0,0,0,62121.97243
784,0,0,0,63624.57673
785,0,0,0,61513.43146
786,0,0,0,61602.89867
787,0,0,0,63423.54191
788,0,0,0,62711.89653
789,0,0,0,63991.92478
790,0,0,0,63957.19608
791,0,0,0,62736.88862
792,0,0,0,63952.02219
793,0,0,0,63053.58083
794,0,0,0,62494.6334
795,0,0,0,62744.15693
796,0,0,0,63447.94327
797,0,0,0,61706.48244
798,0,0,0,62942.14964
799,0,0,0,63521.5116
800,0,0,0,63178.70071
801,0,0,0,63708.80246
802,0,0,0,63853.43354
803,0,0,0,63775.26263
804,0,0,0,62584.29823
805,0,0,0,62724.71665
806,0,0,0,61837.38689
807,0,0,0,61788.33199
808,0,0,0,63570.89804
809,0,0,0,61514.91662
810,0,0,0,62087.99864
811,0,0,0,63060.40917
812,0,0,0,62968.60245
813,0,0,0,63495.63243
814,0,0,0,63851.65264
815,0,0,0,62709.42013
816,0,0,0,62960.09097
817,0,0,0,63105.41636
818,0,0,0,62022.02174
819,0,0,0,62339.96614
820,0,0,0,63469.51827
821,0,0,0,62676.58332
822,0,0,0,62117.48275
823,0,0,0,61830.22626
824,0,0,0,62009.64715
825,0,0,0,61909.79279
826,0,0,0,61957.6594
827,0,0,0,63147.28098
828,0,0,0,62634.68937
829,0,0,0,62711.89766
830,0,0,0,62570.82682
831,0,0,0,61790.61272
832,0,0,0,61753.58437
833,0,0,0,63113.0698
834,0,0,0,61648.88693
835,0,0,0,62974.35078
836,0,0,0,62663.03588
837,0,0,0,62938.61007
838,0,0,0,61953.82404
839,0,0,0,62998.63966
840,0,0,0,63959.40775
841,0,0,0,62482.12103
842,0,0,0,63056.58133
843,0,0,0,63048.82465
844,0,0,0,63647.34336
845,0,0,0,61793.02274
846,0,0,0,63790.4263
847,0,0,0,63404.56122
848,0,0,0,61762.01523
849,0,0,0,61909.71167
850,0,0,0,63885.58493
851,0,0,0,62616.24177
852,0,0,0,63153.23744
853,0,0,0,63097.13157
854,0,0,0,62038.25869
855,0,0,0,62355.28424
856,0,0,0,63250.08314
857,0,0,0,63932.57407
858,0,0,0,63988.79322
859,0,0,0,62323.87198
860,0,0,0,63642.74961
861,0,0,0,63828.9891
862,0,0,0,62712.72801
863,0,0,0,63507.0053
864,0,0,0,62642.96962
865,0,0,0,62797.18228
866,0,0,0,62042.70724
867,0,0,0,61640.90782
868,0,0,0,62637.83759
869,0,0,0,63547.50135
870,0,0,0,63145.77725
871,0,0,0,61732.85185
872,0,0,0,61993.64153
873,0,0,0,62200.48996
874,0,0,0,62578.8101
875,0,0,0,62870.16409
876,0,0,0,63282.73288
877,0,0,0,62833.19824
878,0,0,0,61684.45339
879,0,0,0,61726.65123
880,0,0,0,63078.47455
881,0,0,0,61962.44442
882,0,0,0,63244.31684
883,0,0,0,61664.05959
884,0,0,0,62624.36577
885,0,0,0,63297.58782
886,0,0,0,62682.94315
887,0,0,0,63027.9335
888,0,0,0,62110.88044
889,0,0,0,63841.42473
890,0,0,0,62461.59425
891,0,0,0,61706.3574
892,0,0,0,62802.3552
893,0,0,0,61630.8524
894,0,0,0,61723.38888
895,0,0,0,61678.78012
896,0,0,0,62343.72496
897,0,0,0,63855.06735
898,0,0,0,62380.08415
899,0,0,0,63345.37122
900,0,0,0,62467.77365
901,0,0,0,62791.77345
902,0,0,0,63788.31913
903,0,0,0,63493.32518
904,0,0,0,61879.12556
905,0,0,0,63745.20584
906,0,0,0,62099.28819
907,0,0,0,63839.18171
908,0,0,0,63579.35275
909,0,0,0,62130.03469
910,0,0,0,61577.14404
911,0,0,0,63747.09134
912,0,0,0,61876.60678
913,0,0,0,63926.33986
914,0,0,0,63759.3729
915,0,0,0,61680.79302
916,0,0,0,63450.10353
917,0,0,0,61714.46706
918,0,0,0,61838.26215
919,0,0,0,63583.97759
920,0,0,0,62522.80504
921,0,0,0,63024.55539
922,0,0,0,63881.27459
923,0,0,0,62491.87284
924,0,0,0,62171.1334
925,0,0,0,63125.15824
926,0,0,0,61802.64454
927,0,0,0,62887.07132
928,0,0,0,61825.05774
929,0,0,0,64007.26146
930,0,0,0,62595.41055
931,0,0,0,63890.84486
932,0,0,0,62817.71968
933,0,0,0,61814.39085
934,0,0,0,63590.21508
935,0,0,0,62249.38957
936,0,0,0,62250.6733
937,0,0,0,61796.54188
938,0,0,0,63141.1625
939,0,0,0,62014.02326
940,0,0,0,61926.66269
941,0,0,0,63121.41974
942,0,0,0,63824.67527
943,0,0,0,64003.70815
944,0,0,0,62616.75667
945,0,0,0,62579.57908
946,0,0,0,61638.38978
947,0,0,0,62117.69348
948,0,0,0,62882.54738
949,0,0,0,62197.49238
950,0,0,0,63645.85312
951,0,0,0,62268.63106
952,0,0,0,62846.23206
953,0,0,0,62007.40459
954,0,0,0,62278.38201
955,0,0,0,63131.4258
956,0,0,0,62002.21788
957,0,0,0,63159.04445
958,0,0,0,63973.39595
959,0,0,0,62179.98715
960,0,0,0,61506.65382
961,0,0,0,62621.80699
962,0,0,0,62701.6187
963,0,0,0,63866.34228
964,0,0,0,62548.34753
965,0,0,0,62150.91391
966,0,0,0,63594.13923
967,0,0,0,63032.58975
968,0,0,0,63704.81514
969,0,0,0,62724.7804
970,0,0,0,62284.97517
971,0,0,0,63259.99306
972,0,0,0,63952.06167
973,0,0,0,62105.93788
974,0,0,0,62585.01062
975,0,0,0,63075.88033
976,0,0,0,61678.28169
977,0,0,0,61880.07002
978,0,0,0,63210.05677
979,0,0,0,62190.94814
980,0,0,0,63901.33904
981,0,0,0,63967.67061
982,0,0,0,63538.59036
983,0,0,0,63368.09861
984,0,0,0,63402.9406
985,0,0,0,62962.67343
986,0,0,0,61804.27306
987,0,0,0,61840.80212
988,0,0,0,63254.835
989,0,0,0,61992.84766
990,0,0,0,63060.5705
991,0,0,0,63157.24433
992,0,0,0,63769.93361
993,0,0,0,63224.85572
994,0,0,0,62790.02887
995,0,0,0,63625.6044
996,0,0,0,63736.83428
997,0,0,0,63218.26368
998,0,0,0,63665.84684
999,0,0,0,61852.05616
1000,0,0,0,63777.97105
1001,0,0,0,61994.755
1002,0,0,0,63721.15806
1003,0,0,0,63164.43633
1004,0,0,0,63436.02241
1005,0,0,0,63305.98534
1006,0,0,0,63392.46503
1007,0,0,0,62562.67797
1008,0,0,0,62423.13464
1009,0,0,0,62411.77395
1010,0,0,0,62328.31976
1011,0,0,0,63391.7496
1012,0,0,0,62660.18312
1013,0,0,0,61617.01608
1014,0,0,0,63304.49589
1015,0,0,0,62146.24727
1016,0,0,0,63965.51372
1017,0,0,0,62179.07526
