P12,,,,
Dia,Oil Rate SC  [Ruído],Water Rate SC  [Ruído],Gas Rate SC  [Ruído],Well Bottom-hole Pressure   [Ruído]
201,0,0,0,62035.62336
202,0,0,0,61594.27334
203,0,0,0,63639.18498
204,0,0,0,62264.14634
205,0,0,0,62701.82135
206,0,0,0,61998.87576
207,0,0,0,62276.62382
208,0,0,0,63177.31511
209,0,0,0,62788.33086
210,0,0,0,63320.86129
211,0,0,0,63527.02816
212,0,0,0,61557.67876
213,0,0,0,63099.61057
214,0,0,0,62961.8842
215,0,0,0,61943.06576
216,0,0,0,62047.87256
217,0,0,0,63482.39622
218,0,0,0,63960.64686
219,0,0,0,61996.50268
220,0,0,0,61895.98298
221,0,0,0,61527.05451
222,0,0,0,61640.74154
223,0,0,0,62004.61781
224,0,0,0,61858.85408
225,0,0,0,61564.10815
226,0,0,0,62090.9743
227,0,0,0,62972.52543
228,0,0,0,62568.00077
229,0,0,0,62047.87256
230,0,0,0,62629.70333
231,0,0,0,63543.8705
232,0,0,0,62429.43153
233,0,0,0,63425.51256
234,0,0,0,63631.68194
235,0,0,0,63717.96066
236,0,0,0,61838.71803
237,0,0,0,62076.42728
238,0,0,0,61936.78689
239,0,0,0,63612.54178
240,0,0,0,62187.81899
241,0,0,0,62385.48693
242,0,0,0,62608.95771
243,0,0,0,62369.25918
244,0,0,0,61937.40148
245,0,0,0,62499.86381
246,0,0,0,61770.88961
247,0,0,0,63550.98973
248,0,0,0,63315.73133
249,0,0,0,63393.81967
250,0,0,0,62370.94241
251,0,0,0,62023.06812
252,0,0,0,61815.8276
253,0,0,0,61808.47758
254,0,0,0,63064.54871
255,0,0,0,63824.22242
256,0,0,0,62154.66864
257,0,0,0,61639.13357
258,0,0,0,61995.96586
259,0,0,0,63846.8068
260,0,0,0,62762.98959
261,0,0,0,61828.30758
262,0,0,0,63328.51485
263,0,0,0,62934.01934
264,0,0,0,62503.76961
265,0,0,0,62863.12549
266,0,0,0,63083.68636
267,0,0,0,61758.2566
268,0,0,0,61791.02315
269,0,0,0,62478.50359
270,0,0,0,62344.76078
271,0,0,0,62916.18111
272,0,0,0,61635.99538
273,0,0,0,62595.55959
274,0,0,0,61807.55945
275,0,0,0,63758.07724
276,0,0,0,62894.13104
277,0,0,0,63113.92681
278,0,0,0,63156.18567
279,0,0,0,63862.95929
280,0,0,0,61714.69581
281,0,0,0,62078.49431
282,0,0,0,63858.90298
283,0,0,0,62150.15327
284,0,0,0,63535.83313
285,0,0,0,62926.59155
286,0,0,0,63335.63659
287,0,0,0,62521.75835
288,0,0,0,63962.71389
289,0,0,0,63179.91897
290,0,0,0,62075.27836
291,0,0,0,63027.34204
292,0,0,0,61517.86433
293,0,0,0,62915.94642
294,0,0,0,61619.91424
295,0,0,0,62496.03187
296,0,0,0,63145.31226
297,0,0,0,62367.72256
298,0,0,0,62045.6486
299,0,0,0,62136.21442
300,0,0,0,62163.31669
301,0,0,0,61899.8071
302,0,0,0,62348.73793
303,0,0,0,63436.68671
304,0,0,0,62436.0878
305,0,0,0,63811.12644
306,0,0,0,62874.7587
307,0,0,0,62446.57601
308,0,0,0,63235.34126
309,0,0,0,61620.29805
310,0,0,0,62657.41378
311,0,0,0,61836.035
312,0,0,0,63509.49207
313,0,0,0,63946.63276
314,0,0,0,63346.80823
315,0,0,0,63186.88128
316,0,0,0,62747.44528
317,0,0,0,63382.71547
318,0,0,0,62560.03476
319,0,0,0,63423.74766
320,0,0,0,61964.80337
321,0,0,0,62698.44847
322,0,0,0,63385.23766
323,0,0,0,62989.05391
324,0,0,0,62069.45325
325,0,0,0,63753.17024
326,0,0,0,62803.32662
327,0,0,0,62009.96824
328,0,0,0,63132.29405
329,0,0,0,63723.46411
330,0,0,0,63318.24961
331,0,0,0,62093.79863
332,0,0,0,61822.0209
333,0,0,0,61859.68662
334,0,0,0,63034.60649
335,0,0,0,62543.56982
336,0,0,0,63072.34998
337,0,0,0,63680.82395
338,0,0,0,63456.97187
339,0,0,0,63614.29496
340,0,0,0,63101.36375
341,0,0,0,63242.76514
342,0,0,0,62791.07603
343,0,0,0,63090.71862
344,0,0,0,62500.31115
345,0,0,0,63138.87255
346,0,0,0,61479.50094
347,0,0,0,63825.66565
348,0,0,0,61491.90316
349,0,0,0,62697.21649
350,0,0,0,62803.40048
351,0,0,0,63468.44956
352,0,0,0,63464.69929
353,0,0,0,61488.84274
354,0,0,0,62670.80408
355,0,0,0,61581.62862
356,0,0,0,61461.35918
357,0,0,0,63801.77543
358,0,0,0,61595.17585
359,0,0,0,62902.38357
360,0,0,0,63829.79582
361,0,0,0,63461.9385
362,0,0,0,62881.94398
363,0,0,0,61773.78389
364,0,0,0,63474.79978
365,0,0,0,62388.30595
366,0,0,0,62430.87086
367,0,0,0,61761.22865
368,0,0,0,62107.26418
369,0,0,0,62127.01643
370,0,0,0,61905.99259
371,0,0,0,62798.26271
372,0,0,0,63965.1427
373,0,0,0,61680.91635
374,0,0,0,63016.37273
375,0,0,0,62350.71158
376,0,0,0,62600.05794
377,0,0,0,63595.14308
378,0,0,0,62116.06525
379,0,0,0,63150.88567
380,0,0,0,63143.30486
381,0,0,0,63918.28679
382,0,0,0,63074.24586
383,0,0,0,63749.17357
384,0,0,0,63301.08561
385,0,0,0,63118.72729
386,0,0,0,62399.39843
387,0,0,0,62063.92636
388,0,0,0,63087.26268
389,0,0,0,63542.54513
390,0,0,0,62197.59391
391,0,0,0,63228.58239
392,0,0,0,61664.29447
393,0,0,0,62896.86058
394,0,0,0,62439.89239
395,0,0,0,61710.76518
396,0,0,0,63636.09471
397,0,0,0,62026.1037
398,0,0,0,63034.50919
399,0,0,0,61751.64685
400,0,0,0,63199.10314
401,0,0,0,63853.97005
402,0,0,0,62296.42007
403,0,0,0,63453.34868
404,0,0,0,63615.03663
405,0,0,0,61688.09912
406,0,0,0,62243.75076
407,0,0,0,63511.8378
408,0,0,0,62782.93746
409,0,0,0,61494.40833
410,0,0,0,62295.26976
411,0,0,0,63147.50107
412,0,0,0,62373.81716
413,0,0,0,63587.39614
414,0,0,0,61832.32874
415,0,0,0,61988.19547
416,0,0,0,63917.047
417,0,0,0,63394.54571
418,0,0,0,63235.68991
419,0,0,0,63069.48408
420,0,0,0,61638.94148
421,0,0,0,61966.60698
422,0,0,0,63246.48025
423,0,0,0,62690.37205
424,0,0,0,63174.74604
425,0,0,0,63106.7646
426,0,0,0,61892.41802
427,0,0,0,62831.54265
428,0,0,0,62661.73957
429,0,0,0,62841.41486
430,0,0,0,61776.50702
431,0,0,0,62314.70173
432,0,0,0,62558.53684
433,0,0,0,63296.16299
434,0,0,0,61882.76877
435,0,0,0,61900.45008
436,0,0,0,63680.78098
437,0,0,0,61510.77347
438,0,0,0,63852.11426
439,0,0,0,62081.65948
440,0,0,0,62101.48307
441,0,0,0,62814.76385
442,0,0,0,62270.06198
443,0,0,0,63683.83749
444,0,0,0,62714.3219
445,0,0,0,61773.82009
446,0,0,0,62005.63036
447,0,0,0,62571.30864
448,0,0,0,62816.90474
449,0,0,0,62904.8692
450,0,0,0,61532.43192
451,0,0,0,63623.96337
452,0,0,0,63175.49161
453,0,0,0,61593.13719
454,0,0,0,62829.30306
455,0,0,0,62635.68892
456,0,0,0,62435.79702
457,0,0,0,62426.45522
458,0,0,0,61845.15877
459,0,0,0,63946.03343
460,0,0,0,62240.41799
461,0,0,0,62904.24289
462,0,0,0,62564.94279
463,0,0,0,62387.63667
464,0,0,0,61491.99759
465,0,0,0,62179.01756
466,0,0,0,63642.09593
467,0,0,0,62378.44649
468,0,0,0,62107.66465
469,0,0,0,62923.22222
470,0,0,0,63145.77236
471,0,0,0,62740.02104
472,0,0,0,62195.16615
473,0,0,0,63264.82015
474,0,0,0,62998.93358
475,0,0,0,62511.49415
476,0,0,0,61502.47407
477,0,0,0,62074.35597
478,0,0,0,63465.08413
479,0,0,0,61496.11604
480,0,0,0,62600.52586
481,0,0,0,62003.15468
482,0,0,0,61873.84557
483,0,0,0,63144.92028
484,0,0,0,62545.47957
485,0,0,0,63451.68211
486,0,0,0,63501.6709
487,0,0,0,63550.36166
488,0,0,0,63634.80414
489,0,0,0,61464.02762
490,0,0,0,63609.3812
491,0,0,0,61747.51772
492,0,0,0,62884.54107
493,0,0,0,63812.71452
494,0,0,0,63741.89844
495,0,0,0,62554.19506
496,0,0,0,63892.79214
497,0,0,0,61992.56918
498,0,0,0,63731.25331
499,0,0,0,61992.26314
500,0,0,0,63190.83463
501,0,0,0,63701.62103
502,0,0,0,62406.12569
503,0,0,0,61778.50765
504,0,0,0,62273.29459
505,0,0,0,63335.06425
506,0,0,0,63637.31071
507,0,0,0,62791.42962
508,0,0,0,62425.79235
509,0,0,0,61579.45611
510,0,0,0,63024.005
511,0,0,0,63932.27459
512,0,0,0,63437.48765
513,0,0,0,63316.06539
514,0,0,0,62023.86125
515,0,0,0,63950.49271
516,0,0,0,63456.16093
517,0,0,0,62064.89204
518,0,0,0,62253.52923
519,0,0,0,62548.95859
520,0,0,0,63511.66098
521,0,0,0,63101.1635
522,0,0,0,61676.12826
523,0,0,0,63355.8642
524,0,0,0,63931.03479
525,0,0,0,63166.38023
526,0,0,0,63100.69411
527,0,0,0,62535.70568
528,0,0,0,63698.29467
529,0,0,0,61483.19616
530,0,0,0,61521.24569
531,0,0,0,63256.02011
532,0,0,0,62523.60169
533,0,0,0,62641.34503
534,0,0,0,63365.79995
535,0,0,0,62152.22098
536,0,0,0,61623.6677
537,0,0,0,63280.89451
538,0,0,0,61537.53948
539,0,0,0,63059.25859
540,0,0,0,62978.7194
541,0,0,0,63415.47879
542,0,0,0,61964.18415
543,0,0,0,61644.17723
544,0,0,0,63067.28814
545,0,0,0,61709.62866
546,0,0,0,62960.56983
547,0,0,0,63733.55998
548,0,0,0,63421.59042
549,0,0,0,63009.32803
550,0,0,0,63051.66466
551,0,0,0,63409.79638
552,0,0,0,63901.82503
553,0,0,0,62458.34338
554,0,0,0,63784.84038
555,0,0,0,63739.74937
556,0,0,0,63540.54872
557,0,0,0,62092.92909
558,0,0,0,62903.20758
559,0,0,0,63699.70275
560,0,0,0,62450.06352
561,0,0,0,61670.5584
562,0,0,0,62105.86033
563,0,0,0,61549.90264
564,0,0,0,62049.35658
565,0,0,0,62065.35855
566,0,0,0,62191.51916
567,0,0,0,63445.2147
568,0,0,0,62121.00772
569,0,0,0,63122.52475
570,0,0,0,62283.3791
571,0,0,0,62242.57518
572,0,0,0,61988.55652
573,0,0,0,61693.81059
574,0,0,0,63527.50316
575,0,0,0,63094.10884
576,0,0,0,61816.2987
577,0,0,0,61848.67753
578,0,0,0,63858.98637
579,0,0,0,63087.51861
580,0,0,0,63797.04661
581,0,0,0,62845.97743
582,0,0,0,61788.34435
583,0,0,0,61522.9921
584,0,0,0,61701.98395
585,0,0,0,61946.80854
586,0,0,0,63329.04418
587,0,0,0,63276.98054
588,0,0,0,63715.19238
589,0,0,0,62738.93494
590,0,0,0,62353.70096
591,0,0,0,61534.38531
592,0,0,0,61767.96049
593,0,0,0,63339.21072
594,0,0,0,63758.58843
595,0,0,0,62680.74015
596,0,0,0,62535.43547
597,0,0,0,62807.20679
598,0,0,0,62026.86271
599,0,0,0,61870.83765
600,0,0,0,63209.74077
601,0,0,0,62645.05197
602,0,0,0,62129.74378
603,0,0,0,62169.47654
604,0,0,0,62123.53876
605,0,0,0,61579.2207
606,0,0,0,62880.98851
607,0,0,0,63338.95259
608,0,0,0,62598.03132
609,0,0,0,63146.0244
610,0,0,0,62091.06653
611,0,0,0,62997.96144
612,0,0,0,62253.36517
613,0,0,0,61663.7189
614,0,0,0,63841.53299
615,0,0,0,63959.1194
616,0,0,0,63921.75971
617,0,0,0,63742.61344
618,0,0,0,61933.5748
619,0,0,0,62737.57051
620,0,0,0,62772.63097
621,0,0,0,63252.94865
622,0,0,0,62616.52564
623,0,0,0,63208.38806
624,0,0,0,63350.31986
625,0,0,0,62021.28895
626,0,0,0,62949.84761
627,0,0,0,62812.57639
628,0,0,0,63573.39901
629,0,0,0,61702.42062
630,0,0,0,62958.33482
631,0,0,0,62814.25432
632,0,0,0,61904.21732
633,0,0,0,63906.86619
634,0,0,0,63054.09805
635,0,0,0,62551.65114
636,0,0,0,62367.83787
637,0,0,0,61729.88716
638,0,0,0,62168.86019
639,0,0,0,61590.47114
640,0,0,0,63387.10616
641,0,0,0,62270.44323
642,0,0,0,63260.17013
643,0,0,0,62333.52158
644,0,0,0,62811.46228
645,0,0,0,63079.02817
646,0,0,0,61497.35969
647,0,0,0,61875.16839
648,0,0,0,62597.40075
649,0,0,0,62260.85362
650,0,0,0,61928.90354
651,0,0,0,63283.19014
652,0,0,0,62871.77062
653,0,0,0,62802.71553
654,0,0,0,61798.66849
655,0,0,0,62485.14913
656,0,0,0,63956.79778
657,0,0,0,63048.29741
658,0,0,0,61872.83932
659,0,0,0,63518.88668
660,0,0,0,63578.83075
661,0,0,0,61622.72003
662,0,0,0,62014.7633
663,0,0,0,63272.67069
664,0,0,0,62822.97085
665,0,0,0,63714.01289
666,0,0,0,62722.44974
667,0,0,0,63492.45473
668,0,0,0,63037.85572
669,0,0,0,61822.97091
670,0,0,0,62986.55718
671,0,0,0,63723.87339
672,0,0,0,62236.44574
673,0,0,0,63181.53679
674,0,0,0,63640.72504
675,0,0,0,62863.66825
676,0,0,0,63298.738
677,0,0,0,61693.10934
678,0,0,0,61544.89086
679,0,0,0,63125.71117
680,0,0,0,62386.5509
681,0,0,0,61715.75978
682,0,0,0,63842.20007
683,0,0,0,63959.09915
684,0,0,0,62486.90586
685,0,0,0,61574.95876
686,0,0,0,62475.3401
687,0,0,0,62300.17488
688,0,0,0,62933.75543
689,0,0,0,61481.92647
690,0,0,0,63426.3184
691,0,0,0,61747.80523
692,0,0,0,62299.92847
693,0,0,0,63950.41594
694,0,0,0,63202.37935
695,0,0,0,61889.50093
696,0,0,0,63136.91369
697,0,0,0,63654.66492
698,0,0,0,62014.96388
699,0,0,0,62978.81769
700,0,0,0,63274.55309
701,0,0,0,62554.83652
702,0,0,0,63872.14724
703,0,0,0,62209.17447
704,0,0,0,62294.68809
705,0,0,0,62077.6453
706,0,0,0,62721.33276
707,0,0,0,61732.44232
708,0,0,0,62875.74063
709,0,0,0,63160.75704
710,0,0,0,62698.58363
711,0,0,0,62160.23199
712,0,0,0,63008.1723
713,0,0,0,63577.82773
714,0,0,0,63889.25655
715,0,0,0,61693.83112
716,0,0,0,63933.80934
717,0,0,0,63284.219
718,0,0,0,61656.07981
719,0,0,0,62218.00392
720,0,0,0,62214.70881
721,0,0,0,62183.31554
722,0,0,0,63688.72663
723,0,0,0,62365.21089
724,0,0,0,63326.37917
725,0,0,0,63561.17461
726,0,0,0,62452.47378
727,0,0,0,61463.04902
728,0,0,0,62604.35556
729,0,0,0,62573.04006
730,0,0,0,62517.15229
731,0,0,0,61898.18621
732,0,0,0,63551.19979
733,0,0,0,63132.35248
734,0,0,0,62814.94301
735,0,0,0,63705.45074
736,0,0,0,61771.69613
737,0,0,0,62448.07237
738,0,0,0,63204.83227
739,0,0,0,61493.32176
740,0,0,0,62035.34451
741,0,0,0,61612.89995
742,0,0,0,63124.13085
743,0,0,0,62600.01768
744,0,0,0,61750.84539
745,0,0,0,61556.61527
746,0,0,0,61499.73022
747,0,0,0,63842.36653
748,0,0,0,63334.94518
749,0,0,0,62629.77563
750,0,0,0,63327.28131
751,0,0,0,63449.3856
752,0,0,0,63811.64748
753,0,0,0,62252.3326
754,0,0,0,61952.76136
755,0,0,0,63103.33584
756,0,0,0,61545.93498
757,0,0,0,63875.48173
758,0,0,0,62673.76424
759,0,0,0,63929.21688
760,0,0,0,63570.23839
761,0,0,0,61586.87489
762,0,0,0,61503.11585
763,0,0,0,61529.90817
764,0,0,0,63165.38956
765,0,0,0,63781.59095
766,0,0,0,62272.80308
767,0,0,0,61466.5795
768,0,0,0,61464.27777
769,0,0,0,62529.56301
770,0,0,0,63482.1571
771,0,0,0,62582.83909
772,0,0,0,62603.27728
773,0,0,0,62233.88584
774,0,0,0,62947.08494
775,0,0,0,62187.02603
776,0,0,0,63507.55019
777,0,0,0,61669.4161
778,0,0,0,61826.35399
779,0,0,0,63099.87312
780,0,0,0,63162.87622
781,0,0,0,62855.72667
782,0,0,0,63400.73067
783,0,0,0,63834.34547
784,0,0,0,62288.96302
785,0,0,0,63571.21188
786,0,0,0,63233.66886
787,0,0,0,62086.07564
788,0,0,0,63213.59886
789,0,0,0,61807.16695
790,0,0,0,63717.33598
791,0,0,0,62835.8562
792,0,0,0,63440.87953
793,0,0,0,61578.78388
794,0,0,0,61969.52521
795,0,0,0,63545.5216
796,0,0,0,62747.26013
797,0,0,0,63238.98023
798,0,0,0,61645.98068
799,0,0,0,62935.73007
800,0,0,0,62247.55588
801,0,0,0,62832.14213
802,0,0,0,62650.00819
803,0,0,0,63321.09754
804,0,0,0,62720.81255
805,0,0,0,63701.50229
806,0,0,0,61744.24517
807,0,0,0,62817.95157
808,0,0,0,63215.04704
809,0,0,0,62172.56916
810,0,0,0,63201.33507
811,0,0,0,62588.1888
812,0,0,0,62205.47701
813,0,0,0,63208.13515
814,0,0,0,62256.91043
815,0,0,0,62858.87335
816,0,0,0,62324.04369
817,0,0,0,62769.60165
818,0,0,0,63218.067
819,0,0,0,62846.76154
820,0,0,0,63374.1581
821,0,0,0,62815.13218
822,0,0,0,62376.91644
823,0,0,0,63411.50216
824,0,0,0,62209.47864
825,0,0,0,63196.06344
826,0,0,0,62601.36498
827,0,0,0,62482.39356
828,0,0,0,61751.11373
829,0,0,0,63768.84394
830,0,0,0,62294.81189
831,0,0,0,62150.57446
832,0,0,0,62566.58181
833,0,0,0,63630.94892
834,0,0,0,63019.25509
835,0,0,0,62420.1126
836,0,0,0,61861.8557
837,0,0,0,63203.81784
838,0,0,0,63560.95227
839,0,0,0,63018.77259
840,0,0,0,63414.48696
841,0,0,0,63595.92325
842,0,0,0,62153.89265
843,0,0,0,63312.19454
844,0,0,0,63092.09134
845,0,0,0,63952.19918
846,0,0,0,62235.94251
847,0,0,0,61655.48503
848,0,0,0,63655.37701
849,0,0,0,63767.68044
850,0,0,0,63315.06929
851,0,0,0,61784.76819
852,0,0,0,63422.01058
853,0,0,0,63342.77193
854,0,0,0,62423.54866
855,0,0,0,62496.49922
856,0,0,0,62456.37874
857,0,0,0,61833.66239
858,0,0,0,62789.39467
859,0,0,0,63304.53812
860,0,0,0,63472.72931
861,0,0,0,63637.17024
862,0,0,0,62522.19054
863,0,0,0,62321.07197
864,0,0,0,63453.34134
865,0,0,0,62457.17864
866,0,0,0,62588.85302
867,0,0,0,61492.47666
868,0,0,0,63341.5488
869,0,0,0,63965.63703
870,0,0,0,61859.09168
871,0,0,0,62961.42665
872,0,0,0,61708.111
873,0,0,0,63725.30438
874,0,0,0,63444.56726
875,0,0,0,61651.74855
876,0,0,0,62258.84143
877,0,0,0,63863.70107
878,0,0,0,62620.64285
879,0,0,0,63002.88385
880,0,0,0,63591.14261
881,0,0,0,62724.8972
882,0,0,0,63131.02452
883,0,0,0,63217.29934
884,0,0,0,63575.81095
885,0,0,0,63361.29426
886,0,0,0,62062.04084
887,0,0,0,63594.7047
888,0,0,0,61822.94408
889,0,0,0,62685.88657
890,0,0,0,62629.68886
891,0,0,0,63842.03976
892,0,0,0,62505.73269
893,0,0,0,62129.37503
894,0,0,0,62590.93245
895,0,0,0,63286.21416
896,0,0,0,63509.52801
897,0,0,0,61623.92734
898,0,0,0,62572.22792
899,0,0,0,62542.75118
900,0,0,0,61773.42571
901,0,0,0,62704.58042
902,0,0,0,62095.18442
903,0,0,0,61955.7684
904,0,0,0,63302.31978
905,0,0,0,62620.3492
906,0,0,0,62505.20331
907,0,0,0,61904.45285
908,0,0,0,62491.71572
909,0,0,0,62737.38317
910,0,0,0,62145.05638
911,0,0,0,63800.13449
912,0,0,0,62026.69063
913,0,0,0,63091.20686
914,0,0,0,62977.51592
915,0,0,0,61818.97542
916,0,0,0,62878.36168
917,0,0,0,63861.0432
918,0,0,0,63965.76442
919,0,0,0,61821.78664
920,0,0,0,63046.30897
921,0,0,0,63185.78852
922,0,0,0,62923.95826
923,0,0,0,62316.93534
924,0,0,0,62302.76431
925,0,0,0,62058.46875
926,0,0,0,62214.86589
927,0,0,0,61513.83042
928,0,0,0,63923.91384
929,0,0,0,63209.40109
930,0,0,0,62379.51947
931,0,0,0,62950.16688
932,0,0,0,63138.03506
933,0,0,0,62175.02021
934,0,0,0,61650.82788
935,0,0,0,63466.44752
936,0,0,0,63447.53034
937,0,0,0,62613.66767
938,0,0,0,62998.82248
939,0,0,0,63742.56417
940,0,0,0,62892.32073
941,0,0,0,63895.89699
942,0,0,0,61503.10716
943,0,0,0,62592.80912
944,0,0,0,63952.84028
945,0,0,0,63064.01048
946,0,0,0,63871.98333
947,0,0,0,62691.01398
948,0,0,0,61705.1048
949,0,0,0,61834.33084
950,0,0,0,62733.48159
951,0,0,0,61465.46591
952,0,0,0,63924.61999
953,0,0,0,63040.23031
954,0,0,0,62670.83887
955,0,0,0,62360.39421
956,0,0,0,62631.55345
957,0,0,0,62239.19242
958,0,0,0,63067.99257
959,0,0,0,62644.0139
960,0,0,0,63455.12884
961,0,0,0,61530.63437
962,0,0,0,62126.47393
963,0,0,0,62994.6969
964,0,0,0,62205.69696
965,0,0,0,63641.51473
966,0,0,0,62376.40895
967,0,0,0,62569.935
968,1093.899738,0.002864963,453178.0161,60641.5384
969,1069.96947,0.004264194,441733.447,61487.69819
970,990.4980519,0.004602149,447807.3893,59910.15749
971,1018.574642,0.005180322,459765.0926,60321.41706
972,992.6472306,0.004829474,463645.3524,61977.26267
973,981.3653253,0.00529121,444325.7799,59712.29098
974,1102.591281,0.00544586,425051.157,61397.59989
975,1093.994566,0.005171483,445914.2856,60118.54077
976,1078.917204,0.005570095,462780.5269,59922.47475
977,1049.597588,0.005526271,435602.2963,61130.08258
978,1097.595548,0.005340382,431914.2274,60527.51477
979,1009.342268,0.005505394,442038.1121,61799.05829
980,7586.353969,0.301033331,3352169.374,55711.76156
981,7616.356056,0.340061245,3229895.6,54569.74169
982,7648.787168,0.359955649,3110568.223,53948.21174
983,7613.475243,0.372892066,3080677.559,54769.33796
984,7434.992137,0.36870337,3145517.117,53559.07555
985,7401.883948,0.413185936,3266366.746,52867.20162
986,7031.616368,0.390687225,3113548.251,52648.84892
987,7495.988707,0.406913996,3015333.782,53962.71663
988,7059.913906,0.382276587,3233248.702,53031.31183
989,7455.067868,0.410710189,3230423.734,53398.60331
990,7033.385661,0.395093036,3254117.262,54588.61614
991,7488.8524,0.402261036,3070201.181,54706.46971
992,7487.689292,0.408410144,3035038.756,54197.61612
993,6997.717839,0.456429447,3204982.243,53932.42736
994,7379.952719,0.401563359,3131774.487,53322.48457
